sentences,base,contrast,contrast_rnd
I don't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
If the police had been here they hadn't left,-1.0,-1.0,-0.84776294
I didn't feel,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
Parthet didn't give,-1.0,-1.0,-1.0
But we'll probably have a lot of people who don't have,-1.0,-1.0,-1.0
"Riding through the National Forest, we didn't see",-1.0,-0.3545843,-0.15498139
I haven't seen,-1.0,-1.0,-1.0
At least we didn't run into,-0.8347023,-1.0,-1.0
Sunset was near and there weren't,0.64215744,0.3058809,0.6906579
I'm afraid there wouldn't be,0.49316907,0.79542094,1.0
I won't be walking on,-1.0,-1.0,-1.0
"""Nik, like Bog's mate, didn't waste",-1.0,-0.75179183,-0.70502067
We kept moving and truthfully I was surprised when we didn't come across,-1.0,-1.0,-1.0
For a split second I forgot that I didn't have,-1.0,-1.0,-1.0
"""So you see, Mr. Cord, he said, """"you don't have to make",-1.0,-1.0,-1.0
But there aren't,1.0,1.0,1.0
He didn't want to take,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
There wouldn't be,0.41204056,0.3837476,0.15534271
"When I came out, I picked up the phone and told the operator I didn't want",-1.0,-1.0,-1.0
I hadn't had,-1.0,-1.0,-1.0
The crystals were one of the oddest things about it and I didn't have,-0.9165144,-1.0,-0.89982057
There hadn't been,0.07710335,0.08228534,0.23480968
They wanted to know what was happening but I didn't have,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
"But you were so conned you wouldn't listen, thank",-1.0,-1.0,-1.0
All I knew was that it got so cold in its winter that it didn't have,-1.0,-1.0,-1.0
And don't get,-1.0,-0.8784694,-0.9957487
"All that we could do, too-I didn't have",-1.0,-1.0,-1.0
"The Waterburies just act like a gear system, although there aren't",0.9172134,0.6856772,0.7059759
"Well, he didn't have",-1.0,-1.0,-1.0
But I don't see,-0.6255116,-0.019777654,-0.42959356
I don't have,-1.0,-1.0,-1.0
I ought to warn you diat there won't be,0.347915,0.57985693,0.37893313
There haven't been,0.42901784,0.6676234,0.43747786
There aren't,1.0,1.0,1.0
Aren't,0.67702186,0.61011624,1.0
"But I just held him and let him wait, so that I wouldn't miss",-1.0,-1.0,-1.0
"Other than, possibly to lie on his grass rug - he didn't have",-1.0,-1.0,-1.0
You won't find,-1.0,-1.0,-1.0
We won't look at,-1.0,-1.0,-1.0
«I don't recall,1.0,1.0,0.6004988
"Mister Secretary, or you won't have",-1.0,-1.0,-1.0
"""But we don't have",-1.0,-0.7423502,-1.0
There weren't,1.0,1.0,1.0
I don't see,-1.0,-1.0,-1.0
There won't be,-0.13937974,-0.069686,-0.47456807
There won't be,-0.5614387,-0.18527707,-0.799073
"When you introduced these dons to Massha and Badaxe, their names didn't ring",0.07693059,0.1379867,0.17893751
"I'm a busy man, and I don't hear",0.002426199,0.4833187,0.41897514
I don't have,-1.0,-1.0,-1.0
I thought one of the big sales points of the Bazaar was that there weren't,0.08631781,0.85693717,0.21700066
You don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"The Djin had just verbalized my worst fears, ones I didn't have",1.0,-0.83227384,0.35516146
We won't be bringing,-0.9058079,-0.9985216,-0.7874407
What I didn't get was,-1.0,-1.0,-1.0
"He comes in the door, we slam it shut behind him, and you don't ask",-1.0,-1.0,-1.0
When you introduced these dons to Massha and Badaxe their names didn't ring,-0.3579625,0.12077409,-0.1979808
points of the Bazaar was that there weren't,0.7377511,0.3370963,0.30854756
I haven't noticed,-0.39813292,-1.0,-1.0
She entered the final search parameters and checked to make sure she hadn't made,-1.0,-1.0,-1.0
"What I think that means is, there aren't",0.47318295,1.0,1.0
There aren't,1.0,1.0,1.0
And don't stray into,-1.0,-1.0,-1.0
I didn't know you had,-1.0,-0.94946826,-0.50796956
It was easy to have a lot of wine when you didn't have,-1.0,-1.0,-1.0
But I don't have,-1.0,-1.0,-1.0
The Port Magellan Power Authority hadn't strung,0.5051041,1.0,0.4282154
"Molly had seen Jason's charts, but I hadn't made",-1.0,-1.0,-0.32532656
"And that was possible, although Brian hadn't made",-1.0,-1.0,-0.98995066
"It was all ridiculous, of course, because Hartnett hadn't sold",-1.0,-1.0,-1.0
"He lifted the papers around the computer and keyboard, but he didn't see",-1.0,-0.45693552,-0.63140655
I don't think he has,-1.0,-1.0,-0.34645057
I didn't see,-1.0,-1.0,-1.0
"There were four metal chairs scattered around the table, but there weren't",0.067501225,0.6444724,-0.091187745
But the mafia doesn't have,-0.9339832,-0.61732364,-0.45068362
There weren't,0.9746442,1.0,1.0
"No, sir, I don't show",0.46443707,0.40300357,0.47787988
"No, Ellen doesn't have",-0.4342123,-0.8967979,-0.756766
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
Nobody was murdered and I didn't stumble over,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
Jane doesn't need,-1.0,-0.8744206,-1.0
Meyer wasn't making,0.80352545,1.0,1.0
"Actually, I don't have",-1.0,-1.0,-0.44845894
I didn't make,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
It hasn't,-0.96891314,0.11173601,-1.0
I don't have,-1.0,-1.0,-1.0
You don't have,-1.0,-1.0,-1.0
We don't know if,-1.0,-1.0,-1.0
But there aren't,1.0,1.0,1.0
"Honestly, if you keep making me spell things out like this, then I won't have",-1.0,-1.0,-1.0
Light send that there weren't,-0.19254474,0.3468223,-0.011204761
"Of course, she hadn't made",-1.0,-1.0,-1.0
"So far as she knew, since his raising, Beslan hadn't made",-1.0,-1.0,-0.21331812
There hadn't been,0.03441916,0.1843359,0.32727566
There weren't,1.0,1.0,1.0
I wasn't going to get,0.56270236,0.22360754,0.32961723
I didn't know they had,-1.0,-0.16169132,-0.3009257
I wasn't going to get,0.25376138,0.43293902,0.40064448
He doesn't need,-1.0,-1.0,-1.0
There won't be,-0.5150913,-0.4422842,-0.59190977
We academicians never take a direct route because it doesn't leave us,-0.19322991,-0.23335561,0.12500137
I don't see,-1.0,-1.0,-1.0
I won't come to,-0.77485067,-0.65393686,-0.7323283
Poincare didn't offer,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
But I didn't have,-1.0,-1.0,-1.0
"Sam Verner was nervous himself, and he didn't have",-1.0,-1.0,-0.59453595
There aren't,1.0,1.0,1.0
I don't see,-0.56131464,-1.0,-0.4105302
There aren't,1.0,1.0,1.0
Old Pete didn't read,0.17827414,-0.19808236,-0.44145292
"Mr. Kingston had a lot at stake, and he wasn't going to take",-1.0,-1.0,-1.0
"If you flub your lines, there won't be",0.57588995,0.17115511,0.7639179
She didn't want,-1.0,-1.0,-1.0
"We let those things keep feeding, we won't have",-0.6656234,-0.69582033,-0.23334385
I haven't,0.06898408,-0.055422515,-0.025154635
Can't have,-1.0,-1.0,-1.0
"""No, said Rajcik, """"as long as we don't pin",-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
Haven't you,1.0,1.0,1.0
"She was real slim and pale, as if she was anemic; and she didn't have",-0.30818173,-1.0,-0.07233576
Then she wouldn't have to make,-0.72451854,-0.71714646,-0.34628394
And the first thing he noticed was she hadn't worn,-1.0,-1.0,-1.0
And he almost blew his wad when he saw she wasn't wearing,-0.9763752,-0.6401277,-0.19001226
She wasn't wearing,-1.0,-0.91322684,-1.0
Clark didn't have,-1.0,-1.0,-1.0
The look on his face when he saw she wasn't wearing,-1.0,-0.5603016,-0.6688437
They didn't have,-1.0,-1.0,-1.0
She didn't have,-1.0,-1.0,-1.0
I'd swear he doesn't have,-1.0,-1.0,-0.6414288
It doesn't leave,-1.0,-1.0,-1.0
Karen wasn't under,-1.0,-1.0,-1.0
"Shit, you don't have",-1.0,-1.0,-1.0
She hadn't put on,-1.0,-1.0,-1.0
You don't have,-1.0,-1.0,-1.0
Her every move had added to her own excitement and she hadn't heard,-0.18552141,-0.23737934,-0.9227055
It didn't take,-1.0,-1.0,-1.0
"After all, she didn't have",-0.7245292,-1.0,-1.0
She didn't go into,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
"As for Billy, I haven't had",-0.29830536,-0.43728223,0.72412103
What I'm saying is that the Texas Cherokee in particular didn't want,-1.0,-1.0,-1.0
He didn't want,-1.0,-1.0,-1.0
He doesn't give,-0.7130998,-1.0,-1.0
Didn't want to hear,-0.2531363,-0.4150127,-0.23559073
You don't have,-1.0,-1.0,-1.0
"Buffalo, New York, but they have centers all over, and they don't take",-1.0,-1.0,-0.4352771
And don't get,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
"It was barely light outside, and there weren't",0.38194114,0.7268515,0.7512074
It's been a long day and I don't have,-1.0,-1.0,-0.3197897
I don't want,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
But they didn't ask,-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
And he said that he didn't have,-1.0,-1.0,-0.71261525
"""Trying to fix the unfixable, I said: """"There aren't",0.17789392,0.58253276,-0.14844178
"There's no narrowing, but I don't see",0.09901543,-0.1380543,-0.026807576
Even though I haven't gotten,-1.0,-0.53475213,-0.553858
He certainly hasn't violated,-1.0,-1.0,-1.0
I especially don't want,-1.0,-1.0,-1.0
He said he didn't see,-1.0,-1.0,-0.943283
The problem is that there haven't been,0.28788948,0.24180116,0.53851
I don't have,-1.0,-1.0,-1.0
This suggests they didn't get,-0.8896369,-1.0,-1.0
They had been there when Marsha and Kim arrived but hadn't made,-1.0,-1.0,-1.0
The trapper didn't give me,-1.0,-0.9633423,-1.0
"""We wouldn't be doing her",-1.0,-0.80827725,-0.83145595
I haven't seen,-1.0,-1.0,-1.0
"Why it was just a marvelous story, Randy, she lied, hoping against hope he wouldn't ask her",-0.277941,-0.3905079,-0.7287459
He didn't want,-1.0,-1.0,-1.0
But I've a feeling that being safe won't get,0.78394234,0.77708757,1.0
I haven't,-0.013847038,-0.07795135,-0.07536955
"It goes back to vaudeville, when they didn't have",-1.0,-1.0,-1.0
I didn't want,-1.0,-1.0,-1.0
I don't want to make,-1.0,-1.0,-1.0
It was only when they were out of Eden that Adam noticed that Eve didn't have,-0.7465661,-0.33689618,-0.24670263
«I don't see,1.0,1.0,1.0
Because there weren't,1.0,1.0,1.0
He doesn't ring,-0.62690234,-1.0,-1.0
Not when I don't have,-1.0,-0.807711,-1.0
"And it's his own Dralm-damned fault, so don't waste",-1.0,-1.0,-0.70022446
If you don't have,-1.0,-1.0,-1.0
He hadn't been wearing,-1.0,-1.0,-1.0
Rocky hadn't had,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There haven't been,0.23768668,0.493946,0.9167445
We don't trip over,-1.0,-1.0,-1.0
I haven't hung,-1.0,-1.0,-1.0
But I haven't got,-0.66398144,-0.96265054,-0.9342689
And it hadn't shown,-1.0,-1.0,-1.0
"When he'd asked her to dance she'd refused, saying she didn't know",1.0,1.0,1.0
He was in his mid-forties with dark hair that didn't show,-0.8683095,-0.3244527,0.13121437
It doesn't have,-1.0,-1.0,-1.0
You know I don't have,-1.0,-1.0,-1.0
And I don't want,-1.0,-1.0,-1.0
He didn't need,-1.0,-1.0,-1.0
Justin didn't have,-1.0,-1.0,-1.0
We weren't having,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
Gemma wouldn't leave,-0.0719084,-0.29685038,0.14120086
"I always thought he must be gay, though he didn't give",-1.0,-1.0,-1.0
Too bad there aren't,0.12728411,0.29670233,0.5982857
He tried standing on his head like the clowns and asked why the ringmaster didn't do,-1.0,-1.0,-0.9720713
There aren't,1.0,1.0,1.0
Nohar didn't see,-1.0,-0.9971765,-0.8384642
Her father wouldn't hear,-0.8486001,-0.040673263,-0.51087445
"Just looking at Davy lying there, Lionel could see that there weren't",1.0,1.0,1.0
"And with luck, she won't have put in",-0.85577464,-1.0,-0.47406477
There aren't,1.0,1.0,1.0
There haven't been,0.43610582,0.64257115,0.3428208
"Then the night sounds slowly began to return, which meant that there weren't",0.09022561,0.087416634,0.4482746
There weren't,1.0,1.0,1.0
"Like her, the sailing master didn't have",-0.7141952,-0.7491059,-0.93464714
Apparently they don't have,-1.0,-1.0,-1.0
I didn't get,-1.0,-1.0,-1.0
They don't have,-1.0,-1.0,-1.0
There're aren't,0.43079713,1.0,1.0
We don't have,-1.0,-1.0,-1.0
"Because if everyone felt the way he does, there wouldn't be",1.0,1.0,0.797211
There aren't,1.0,1.0,1.0
I don't know,-1.0,0.25599062,0.010565008
"Unfortunately, meeting him hadn't dispelled",-1.0,-0.117492385,-0.7761182
She hasn't got,-1.0,-1.0,-1.0
You didn't wear,-1.0,-1.0,-1.0
We don't have,-1.0,-1.0,-1.0
"He saw Alec's bare white bony ankles and said, 'You haven't got",-1.0,-0.75413287,-0.66490895
So you wouldn't get,-0.46740028,-0.7037025,-1.0
The nice thing about a firing squad is that there aren't,1.0,1.0,1.0
We don't have,-1.0,-1.0,-1.0
I didn't want,-1.0,-1.0,-1.0
We didn't meet,-0.29946938,-0.22842884,-0.24216752
I just don't want to make,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
If we don't see,-1.0,-0.6099311,-0.47884998
But he didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
They won't let me have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
He hadn't noticed,-1.0,-1.0,-1.0
I finally went out with that poodle woman but I don't think,-0.2701873,0.056699768,0.1794127
The money is for you and you don't have to tell,-1.0,-1.0,-1.0
There aren't going to be,-0.23251978,0.25643,0.2790991
I don't see,-1.0,-1.0,-1.0
I thought Hans and Franz are going to testify that maybe there weren't,-0.20108888,0.2295066,0.7468866
"No, I wouldn't have offered",-1.0,-1.0,-1.0
Because there weren't,1.0,1.0,1.0
I don't want,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"Sonny, I don't have",-0.68090725,-0.7369696,-0.1405567
Lubitsch takes a long time to make sure there aren't,0.35552686,0.55158615,0.7019404
"Oh yeah, TJ encouraged me as I slid her shorts down, finding she wasn't wearing",-0.74317217,-0.5737588,-0.24694657
He didn't tell me,-0.18232234,0.8114531,-0.06897878
Something had happened that doesn't have,-0.8593136,-0.7623776,-1.0
Something that doesn't have,-0.826674,-0.7174344,-0.980729
I didn't make,-1.0,-1.0,-1.0
I didn't need,-1.0,-1.0,-1.0
"There were no signs at all, and when I took another look through the Twilight I didn't find",-1.0,-0.71940976,-1.0
The street it was on didn't appear on,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
What's good is that we don't have,-1.0,-1.0,-1.0
You weren't carrying,-0.86878663,-1.0,-1.0
"I'm horny and, no, I didn't get",0.41179785,0.51635873,1.0
I don't see,-0.74927115,-1.0,-1.0
Jan didn't feel,-0.460345,0.2723839,-0.30572724
"Now that she thought about it, she realized he hadn't been wearing",-1.0,-1.0,-1.0
He doesn't have,-1.0,-1.0,-1.0
He just didn't know,1.0,0.9621077,1.0
"One, they don't have",-1.0,-1.0,-1.0
"Diverting her gaze to the doors, she didn't speak or make",-1.0,-0.55305237,0.53371155
"Not to mention, when there aren't",0.21898568,0.4551403,0.7984796
"Sin braced himself for the coming fight, but strangely, Kessar didn't make",-0.9344803,-1.0,-0.20931092
But don't get,-0.99884903,-1.0,-1.0
"It'll have everything you need, and there won't be",0.45400387,0.8528387,0.88245326
"Because of that, there weren't",-0.0032387446,0.47125432,0.10418423
"Hopefully, War didn't have",-1.0,-1.0,-1.0
He didn't have,-1.0,-1.0,-1.0
He hadn't had,-1.0,-1.0,-1.0
I won't hear,-1.0,-0.25204873,-0.9295379
She doesn't have,-1.0,-1.0,-1.0
He didn't want,-1.0,-1.0,-1.0
The kid didn't need to get,0.78835064,0.056040864,0.45308006
I didn't know,-0.7117124,-1.0,-1.0
"I let him stay, he doesn't do",-0.7943511,-0.78246695,-0.53375196
He certainly didn't have,-1.0,-1.0,-1.0
"Sorry, we didn't fill",-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
But I didn't have,-1.0,-1.0,-1.0
"Unlike Henry, I don't claim",-1.0,-1.0,-1.0
You don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
"And this time, there won't be",0.11323732,0.6671839,0.4843684
Jack didn't have,-1.0,-1.0,-1.0
I won't be making,-1.0,-1.0,-1.0
The name Jason Khan doesn't ring,-0.7947258,-0.9940219,-1.0
She didn't have,-1.0,-1.0,-1.0
We hadn't left,-1.0,-1.0,-1.0
Pity they don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
I don't recall,-0.25956267,0.09546704,0.051409967
There aren't,1.0,1.0,1.0
There aren't likely to be,-1.0,-0.681257,-0.64075047
"Besides, the Alexandrian priesthoods are a nice little earner and there aren't",0.14365672,0.38592196,0.08536811
I don't have,-1.0,-1.0,-1.0
But you haven't got,-1.0,-1.0,-1.0
I hear another shot and realise he won't be answering,-0.096399,-0.11542958,-0.86037195
There aren't,1.0,1.0,1.0
So just … don't make,-1.0,-1.0,-1.0
They don't usually have,-1.0,-1.0,-1.0
You didn't have,-1.0,-1.0,-1.0
Anne caught a glimpse of blonde fur… so she hadn't,1.0,1.0,1.0
Anne wasn't wearing,-1.0,0.021304047,-0.07529208
"She kept her eyes glued to the streets from then on, but didn't see",-1.0,0.5859639,0.39737195
I don't need,-1.0,-1.0,-1.0
And there wasn't,1.0,0.22206056,0.50757885
Please tell me there weren't,0.22747996,0.3980097,0.57700384
"""Hope you don't have",-1.0,-1.0,-1.0
You won't get,-1.0,-1.0,-1.0
I just won't have,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
He didn't want to leave,-0.2640074,-0.14792795,-0.55348736
I don't want,-1.0,-1.0,-1.0
"I read an article about Nirvana on one visit, and it didn't have",-1.0,-0.9032018,-0.84027606
It didn't give me,-1.0,-1.0,-1.0
"Oh, but there aren't",-0.34373936,1.0,0.64833814
You didn't bring,-1.0,-0.5847329,-1.0
I wouldn't want,-1.0,-1.0,-1.0
I didn't know,-0.88312286,-0.7989745,-0.7300499
There weren't,1.0,1.0,1.0
I didn't have,-1.0,-1.0,-1.0
I wasn't planning,-1.0,-1.0,-1.0
And there won't be,-0.32991597,-0.16978046,-0.058427766
They hadn't fired,-1.0,-1.0,-1.0
I wasn't going to get,0.0523433,0.60641736,0.5153971
She hasn't heard,-1.0,-0.9083615,-0.9777635
I'm sure we won't have,-1.0,-1.0,-0.72293746
I think we didn't hear,-0.57897687,-0.04421474,-0.6126202
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
He didn't bother with,-1.0,-1.0,-1.0
I don't know,-0.6316747,1.0,0.005340614
Donovan hadn't expected,-1.0,-1.0,-1.0
You didn't bring,-1.0,-0.70626915,-1.0
You don't seem to have,-1.0,-0.49966744,-0.5466863
And don't put,-1.0,-1.0,-1.0
And of course her boss didn't want,-1.0,-1.0,-1.0
But the Guards haven't got,-1.0,-1.0,-0.18859349
"My mother was still at church, and we didn't have",-1.0,-1.0,-0.4221817
"Without him, I don't have",-1.0,-1.0,-0.68433243
"But after all those years of failure, she didn't have",-1.0,-0.6420811,-1.0
I don't want to see,-0.47438994,-0.22568896,-0.03254002
I hadn't conjured up,-0.11356657,0.08322785,-0.05382709
I didn't hear,-1.0,-0.5839937,-1.0
I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
I don't think I broke,-1.0,-1.0,-1.0
But I need something else and I don't need,-1.0,-1.0,-1.0
Tim didn't try to make,-1.0,-1.0,-1.0
Especially when I don't wear,-1.0,-1.0,-1.0
Tommy didn't wait to hear,0.7086855,0.5618582,0.581622
It didn't smell like,-0.61479026,-0.7262803,-0.7304039
Just make sure that you don't shove,0.37583697,0.80669904,0.06505623
But I don't want,-1.0,-1.0,-1.0
I won't answer,-1.0,-1.0,-1.0
"The Fifth is damn near gone, and won't be getting",1.0,0.3752314,0.5256547
We don't want,-1.0,-1.0,-1.0
He wouldn't ask her,0.6918817,1.0,-0.5322616
There weren't,1.0,1.0,1.0
"My only hope is that the evening will be relatively uneventful, and that Caesar won't spring",-0.16724107,-0.3030784,1.0
Mac walked to the refrigerator and opened it carefully so he wouldn't compromise,-1.0,-1.0,-1.0
I haven't got,-1.0,-1.0,-1.0
"Unfortunately, Darryl the Rapist didn't ring",-0.11677626,-0.25605655,0.024882246
We haven't found,-1.0,-1.0,-1.0
He doesn't have,-1.0,-1.0,-1.0
I didn't come to,-0.6971018,-0.69663805,-0.5859062
"He looked embarrassed when he saw me, but didn't offer",-1.0,-1.0,-1.0
"We made it through the day, although Good didn't score",-0.3343324,0.14407285,0.68917245
He didn't raise,-0.76600355,-1.0,-1.0
"""If that has to be my last time, she panted, """"I won't have",-1.0,-0.7976042,-1.0
We didn't have,-1.0,-1.0,-1.0
I didn't know you had,-0.6531325,-1.0,-0.67298996
"Well, my guess is we won't find",-0.45027813,-0.40978473,-0.49914324
I won't make,-1.0,-1.0,-1.0
And there weren't,1.0,1.0,0.3682019
"It's just that I'm curious, and I don't have",-0.81961817,-0.9714143,-0.06586771
The arson investigators didn't seem to have,0.27676654,-0.17837742,0.989795
"It was sort of like camping out, only I was sitting upright and I didn't have",-0.9854005,-1.0,-1.0
"No, I hadn't seen",-0.6658177,-0.5503973,-0.33900785
I don't want,-1.0,-1.0,-1.0
There didn't seem to be,-0.21690121,-0.13192703,0.088250466
I don't have,-1.0,-1.0,-1.0
I hadn't left,-1.0,-1.0,-1.0
"In that case, I'm sure you don't need",-1.0,-1.0,-1.0
"You could try Laughlin, Nevada, though there aren't",0.29266283,0.4272353,0.28257668
I went around this part twice and there weren't,-0.31072578,-0.12187985,0.09934913
There aren't,1.0,1.0,1.0
I don't need,-1.0,-1.0,-1.0
Make sure there aren't,0.18797314,0.07573487,0.16041477
Maybe I'm missing something but I don't see,0.6906141,0.41310102,0.11693658
There aren't,1.0,1.0,1.0
"Francie Day Beaudine, you don't have",-1.0,-1.0,-1.0
My friends in London used to schedule their abortions so they wouldn't miss,-1.0,-1.0,-1.0
Since I don't have,-1.0,-1.0,-1.0
There aren't,1.0,1.0,1.0
There isn't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
There weren't,1.0,1.0,1.0
There aren't,1.0,1.0,1.0
"He knew every agent in the country was after him, and he wouldn't be making",-0.89851576,-0.99159944,-0.3845086
She'd told him there hadn't been,0.030254746,0.24967363,0.1753845
He didn't want,-1.0,-1.0,-1.0
Luline didn't have,-1.0,-1.0,-1.0
I wouldn't lay,-1.0,-1.0,-1.0
I don't see,-1.0,-1.0,-1.0
I haven't had,-1.0,-1.0,-1.0
"If the children were gone for three nights, then they wouldn't have",-0.032922033,-0.88811064,0.22613217
You don't have,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
I don't have,-1.0,-1.0,-1.0
Dani had phoned to say there wasn't,0.29822412,0.13723198,0.6842652
Tell Penny I don't want,-1.0,-1.0,-1.0
There weren't,1.0,1.0,1.0
It looked like she wasn't expecting,-1.0,-0.9813068,-0.6194874
No wonder they told me they didn't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I don't know,-0.272131,0.10032986,-0.3907024
"That way, we won't miss",-1.0,-1.0,-0.8109942
I don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
I don't have,-1.0,-1.0,-1.0
He sure didn't leave,-1.0,-0.77547485,-0.73583287
I haven't found,-1.0,-1.0,-1.0
We haven't committed,-1.0,-1.0,-1.0
I don't know,-0.4138358,-0.88683504,-1.0
But Landry hadn't asked me,-0.21541767,-0.32351524,-0.008152846
That doesn't win you,0.016909635,0.41389197,0.47761422
There aren't,1.0,1.0,1.0
She wasn't doing herself,-1.0,-1.0,-1.0
«You don't have,-0.8949256,-0.5425563,-0.51792634
That's one down: he wasn't making,-0.2900703,0.2829294,0.39260057
I don't have,-1.0,-1.0,-1.0
"Even though she has a rabbit coat, there don't seem to be",1.0,0.9621865,1.0
He hadn't read,-1.0,-1.0,-1.0
"Clearly this drug is enormously exciting, but we don't want",-1.0,-1.0,-1.0
She wasn't wearing,-1.0,-1.0,-1.0
It doesn't take,-1.0,-1.0,-1.0
couldn't take,-1.0,-1.0,-1.0
Mom sent me to a girls school one year and that's all we did; there weren't,0.45311284,0.8205547,0.7652828
They didn't seem to have,-1.0,-1.0,-0.56599486
There aren't,1.0,1.0,1.0
I don't seem to have,-1.0,-1.0,-1.0
She hadn't remembered,-1.0,-0.6838333,-1.0
There hadn't been,0.22064668,0.24908762,0.21855746
Wouldn't be,-0.14964212,-0.52047515,-0.45344687
She wasn't wearing,-1.0,-0.9472048,-1.0
I don't remember,-0.3604299,-1.0,-0.95352423
If it was a secret cache there wouldn't have been,0.73156387,0.70245624,0.7186825
Richard didn't see,0.41132742,-0.8943177,-1.0
She didn't know if,-1.0,-1.0,-1.0
But I'm afraid I still won't have,-1.0,-0.8735061,-0.59436697
"You may be right, but that still doesn't do us",-1.0,-1.0,-1.0
She glanced back over her shoulder and didn't see,-0.8016103,-0.77465636,-1.0
Fitch looked around to make sure there weren't,0.27336636,0.23791388,0.6625622
Kahlan didn't see,-1.0,-1.0,-0.69754946
There were vast areas of the Keep that weren't protected by,-1.0,-1.0,-1.0
We don't need,-1.0,-1.0,-1.0
Except there wasn't,1.0,1.0,1.0
"For one thing, we haven't had",-0.582602,-0.9864085,-1.0
"For one thing, we haven't had",-0.5924064,0.0771136,-0.8706385
He doesn't know,0.9979124,1.0,0.24210227
They said they didn't have,-1.0,-1.0,-1.0
We haven't heard,-0.7631008,-1.0,-1.0
There weren't,1.0,1.0,1.0
He just won't be making,-1.0,-0.6359851,-0.37993062
We don't know,0.3497194,0.49665886,0.32331413
Haven't seen,0.4681523,-0.12218005,0.64377326
Perhaps there just aren't,0.8991628,-0.10138251,0.19112526
There aren't,1.0,1.0,1.0
Those men wouldn't win,-0.6043263,-1.0,-1.0
"Well, there hadn't been",0.069143884,0.15041381,0.4760884
"""Masklin, she said, """"you're a good nome and bright enough in your way, but there aren't",0.14931154,-0.013453125,-0.19654074
You won't win,-0.83973247,-1.0,-0.79768825
They didn't have,-1.0,-1.0,-1.0
They don't have,-1.0,-1.0,-1.0
Can't see,-1.0,-1.0,-1.0
There weren't,1.0,1.0,0.96862364
"Come to think of it, we haven't had",-1.0,-1.0,-1.0
But I don't know,1.0,0.5514568,1.0
They probably wouldn't have,-0.7077685,-0.4502148,-1.0
There weren't,1.0,0.4632272,1.0
You stay one thing and you don't have,-1.0,-1.0,-1.0
Maybe the boy doesn't have,-0.5881909,-0.98636645,-1.0
She found out there weren't,0.36030868,0.64357984,1.0
At least he hasn't had,-1.0,-1.0,-1.0
She's probably trained in hand to hand combat so don't take,-1.0,-1.0,-1.0
"The gunman told her, he wasn't taking",0.6256181,1.0,1.0
I didn't notice,-1.0,-0.8002469,-1.0
"I am going to shift the heavy horse to the right, more towards the Romans, and I don't want",-1.0,-1.0,-1.0
Rufio didn't waste,-1.0,-1.0,-1.0
I don't see,-1.0,-0.8718517,-1.0
And don't show me,-0.047300123,-0.735007,0.35573888
She didn't have,-1.0,-1.0,-1.0
You won't be needing,-1.0,-1.0,-1.0
I don't want to waste,-1.0,-1.0,-1.0
There won't be,-0.76421785,-1.0,-0.81139934
You don't have,-1.0,-1.0,-1.0
You don't need,-1.0,-1.0,-1.0
I don't want,-1.0,-1.0,-1.0
Richard didn't have,-1.0,-1.0,-1.0
She didn't see,-1.0,-1.0,-1.0
But it was odd that there weren't,-0.04626254,0.28444526,0.7118679
"For all that people were willing to bless or curse the Badge, there didn't seem to be",0.65391564,1.0,1.0
