sentences,base,contrast,contrast_rnd
points of the Bazaar was that there weren't,5.742588,6.120428,5.941279
I haven't noticed,4.47849,4.7963376,4.996813
She entered the final search parameters and checked to make sure she hadn't made,1.0766183,1.0053141,0.85661626
"What I think that means is, there aren't",1.490804,1.8076738,1.7811292
There aren't,22.277325,22.98354,23.156467
And don't stray into,-2.2833128,-2.497973,-1.9210422
I didn't know you had,-1.1935472,-0.2842812,-0.20452827
It was easy to have a lot of wine when you didn't have,-0.46207345,-0.4416476,-0.38811243
But I don't have,0.5099953,0.67076313,0.64665025
The Port Magellan Power Authority hadn't strung,3.0893915,3.3293147,3.1722353
"Molly had seen Jason's charts, but I hadn't made",0.024379939,0.0788208,0.24185096
"And that was possible, although Brian hadn't made",1.4483986,1.6842942,1.8575933
"It was all ridiculous, of course, because Hartnett hadn't sold",0.16068348,0.26656204,0.30619532
"He lifted the papers around the computer and keyboard, but he didn't see",-0.82352877,-0.84220916,-0.9382738
I don't think he has,0.90092343,0.9285933,1.2617464
I didn't see,-0.41817346,-0.44657177,-0.508845
"There were four metal chairs scattered around the table, but there weren't",2.9997807,3.3082278,3.20512
But the mafia doesn't have,-1.0628431,-0.9004668,-0.8998698
There weren't,16.246693,17.12653,17.017818
"No, sir, I don't show",0.39198172,0.5561577,0.49345165
"No, Ellen doesn't have",-1.1666653,-1.0146646,-0.6742292
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
Nobody was murdered and I didn't stumble over,1.0356522,1.0020251,0.94801414
He didn't have,-7.711586,-7.5902033,-7.896208
Jane doesn't need,-6.1565266,-6.284923,-5.503588
Meyer wasn't making,1.0486059,1.2368906,1.3447838
"Actually, I don't have",0.47033954,0.6137171,0.59101456
I didn't make,-1.0956336,-1.083776,-0.84892726
We don't have,1.3276724,1.1780308,1.0118568
It hasn't,1.7328334,2.2049437,2.2044468
I don't have,-0.13459282,0.11821462,0.19431818
You don't have,-212.93744,-212.16571,-211.99036
We don't know if,2.415827,2.0540507,2.241629
But there aren't,10.118433,10.389061,10.518584
"Honestly, if you keep making me spell things out like this, then I won't have",-2.2312298,-2.2627382,-2.192453
Light send that there weren't,9.256943,9.946365,9.789618
"Of course, she hadn't made",-0.13532047,-0.059340417,-0.027882114
"So far as she knew, since his raising, Beslan hadn't made",2.185211,2.3302557,2.2395651
There hadn't been,-5.311917,-4.811554,-4.2556396
There weren't,16.246693,17.12653,17.017818
I wasn't going to get,0.49267006,0.5850228,0.58736813
I didn't know they had,-0.65156895,0.401117,0.47306368
I wasn't going to get,0.49267006,0.5850228,0.58736813
He doesn't need,-9.843034,-9.718194,-9.504633
There won't be,-17.69844,-16.813433,-15.577871
We academicians never take a direct route because it doesn't leave us,-0.74110395,-0.6185503,-0.4069739
I don't see,0.3309852,0.24593309,0.30262408
I won't come to,-4.5401545,-4.649511,-4.0818024
Poincare didn't offer,0.19988742,0.5052071,0.6726319
There weren't,16.246693,17.12653,17.017818
But I didn't have,-2.2604775,-2.0733678,-2.2270575
"Sam Verner was nervous himself, and he didn't have",-0.29344136,-0.20082602,-0.2347167
There aren't,22.277325,22.98354,23.156467
I don't see,0.3309852,0.24593309,0.30262408
There aren't,22.277325,22.98354,23.156467
Old Pete didn't read,0.3459869,0.38445377,0.7813661
"Mr. Kingston had a lot at stake, and he wasn't going to take",0.108744346,0.14792912,0.05855408
"If you flub your lines, there won't be",0.86413395,0.99552983,1.0872723
She didn't want,-1.9812307,-2.0020623,-1.8677354
"We let those things keep feeding, we won't have",-0.4609724,-0.45022956,-0.49677935
I haven't,14.183582,14.544412,14.171989
Can't have,4.8158264,5.642077,7.041182
"""No, said Rajcik, """"as long as we don't pin",-1.1203732,-0.9865847,-0.8643971
I don't have,-0.13459282,0.11821462,0.19431818
Haven't you,2.3668647,0.74466026,1.7117494
"She was real slim and pale, as if she was anemic; and she didn't have",0.52051276,0.56948614,0.2976812
Then she wouldn't have to make,0.6958005,0.9255177,0.9580022
And the first thing he noticed was she hadn't worn,-1.400351,-1.2884576,-1.3152206
And he almost blew his wad when he saw she wasn't wearing,-0.007523693,0.30733466,0.08671129
She wasn't wearing,5.8939557,6.4011035,5.7554245
Clark didn't have,-2.1251528,-1.6686375,-1.4176285
The look on his face when he saw she wasn't wearing,0.24344893,0.5233907,0.57863796
They didn't have,-4.473027,-4.435385,-4.3501124
She didn't have,-4.508333,-4.25321,-4.440225
I'd swear he doesn't have,1.7321652,1.9905512,1.9504148
It doesn't leave,-2.9709263,-3.0298433,-2.6404035
Karen wasn't under,0.8471165,0.7697952,1.0778725
"Shit, you don't have",-14.550968,-14.32291,-14.274801
She hadn't put on,2.96306,3.2288365,3.1600103
You don't have,-212.93744,-212.16571,-211.99036
Her every move had added to her own excitement and she hadn't heard,2.3674693,2.3812015,2.5286825
It didn't take,-2.2322707,-2.255031,-2.0059981
"After all, she didn't have",-3.8893297,-3.986984,-4.1020117
She didn't go into,-0.84803784,-0.66628677,-0.58171433
I don't want,-14.001939,-14.054201,-13.802122
"As for Billy, I haven't had",-0.3314261,-0.22432646,-0.014439106
What I'm saying is that the Texas Cherokee in particular didn't want,0.19243282,0.25268978,0.17128703
He didn't want,-6.3942547,-6.271599,-6.217663
He doesn't give,3.455664,3.4383826,2.9006226
Didn't want to hear,-1.1813548,-1.2990001,-0.010486186
You don't have,-212.93744,-212.16571,-211.99036
"Buffalo, New York, but they have centers all over, and they don't take",0.58235806,0.564144,0.6204524
And don't get,-5.3467503,-4.8453665,-3.8685496
We don't have,1.3276724,1.1780308,1.0118568
"It was barely light outside, and there weren't",12.02709,12.356573,12.261807
It's been a long day and I don't have,0.8088659,0.9611201,0.9097504
I don't want,-14.001939,-14.054201,-13.802122
There aren't,22.277325,22.98354,23.156467
But they didn't ask,-0.42169255,-0.4028721,0.07474977
He didn't have,-7.711586,-7.5902033,-7.896208
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
And he said that he didn't have,-1.3964943,-1.228739,-1.311391
"""Trying to fix the unfixable, I said: """"There aren't",-0.2869726,-0.008088917,-0.046902597
"There's no narrowing, but I don't see",0.63132894,0.6708331,0.6156731
Even though I haven't gotten,0.9326671,1.1223257,1.1687696
He certainly hasn't violated,1.4988363,1.5623248,1.6592481
I especially don't want,-18.560833,-18.558771,-18.123945
He said he didn't see,1.0267212,0.71727395,1.2197655
The problem is that there haven't been,-1.315896,-1.3892875,-1.1319264
I don't have,-0.13459282,0.11821462,0.19431818
This suggests they didn't get,1.7028555,1.8426406,2.1150932
They had been there when Marsha and Kim arrived but hadn't made,0.880706,1.1014854,1.4017382
The trapper didn't give me,-0.10288884,0.1505935,0.21618879
"""We wouldn't be doing her",-0.24302462,-0.12473926,-0.15081203
I haven't seen,5.410234,5.5244374,5.6539927
"Why it was just a marvelous story, Randy, she lied, hoping against hope he wouldn't ask her",1.5329125,1.7455091,1.720379
He didn't want,-6.3942547,-6.271599,-6.217663
But I've a feeling that being safe won't get,1.248074,1.3249692,1.3268751
I haven't,14.183582,14.544412,14.171989
"It goes back to vaudeville, when they didn't have",0.5810252,0.53407264,0.48216417
I didn't want,-42.818024,-42.834564,-43.064827
I don't want to make,-0.1673797,-0.22463731,-0.02998048
It was only when they were out of Eden that Adam noticed that Eve didn't have,-0.3472357,-0.11464852,-0.27589792
«I don't see,5.115793,5.1109595,4.987889
Because there weren't,9.496986,9.959604,9.45928
He doesn't ring,-4.3641043,-4.4653587,-3.9395425
Not when I don't have,-0.36827493,-0.109288394,-0.025663462
"And it's his own Dralm-damned fault, so don't waste",2.005554,2.0798073,2.01931
If you don't have,-1.2090008,-1.1653646,-0.8747655
He hadn't been wearing,-0.8221717,-0.8148731,-1.1508727
Rocky hadn't had,-0.02093041,0.28928536,0.35475418
There aren't,22.277325,22.98354,23.156467
There haven't been,-2.0758398,-1.5706313,-0.47470903
We don't trip over,10.497978,10.491418,10.618212
I haven't hung,10.091494,10.466959,10.586911
But I haven't got,-0.47901952,-0.13861158,-0.13534175
And it hadn't shown,0.8122101,0.8857229,0.5989955
"When he'd asked her to dance she'd refused, saying she didn't know",-0.25453615,-0.26712978,-0.054372065
He was in his mid-forties with dark hair that didn't show,3.9642963,4.210018,3.60659
It doesn't have,-166.30273,-165.87029,-165.37022
You know I don't have,-5.0900106,-4.848726,-4.7830353
And I don't want,-10.49522,-10.565976,-10.312902
He didn't need,-10.515138,-10.75271,-10.43682
Justin didn't have,-6.1548243,-5.886285,-5.6714716
We weren't having,-1.017826,-0.63266635,-0.78062797
I don't have,-0.13459282,0.11821462,0.19431818
Gemma wouldn't leave,3.2030752,3.2915156,3.7476006
"I always thought he must be gay, though he didn't give",-0.59532017,-0.5251344,-0.7137607
Too bad there aren't,3.0026832,2.9357338,3.38164
He tried standing on his head like the clowns and asked why the ringmaster didn't do,0.26159167,0.15369183,0.11249468
There aren't,22.277325,22.98354,23.156467
Nohar didn't see,-1.0845025,-1.3203789,-0.537685
Her father wouldn't hear,5.228754,5.428186,5.308016
"Just looking at Davy lying there, Lionel could see that there weren't",3.3056557,3.57033,3.3353522
"And with luck, she won't have put in",-2.056755,-1.826202,-1.8009963
There aren't,22.277325,22.98354,23.156467
There haven't been,-2.0758398,-1.5706313,-0.47470903
"Then the night sounds slowly began to return, which meant that there weren't",5.1446724,5.3764067,5.333637
There weren't,16.246693,17.12653,17.017818
"Like her, the sailing master didn't have",-1.1667483,-1.1923792,-1.1200546
Apparently they don't have,-0.60762703,-0.5165813,-0.33099353
I didn't get,-0.74341667,-0.5555078,-0.3612009
They don't have,-1.7821808,-1.6058044,-1.5680065
There're aren't,5.5609627,6.3075004,6.50898
We don't have,1.3276724,1.1780308,1.0118568
"Because if everyone felt the way he does, there wouldn't be",-0.8462497,-0.54685736,-0.88895035
There aren't,22.277325,22.98354,23.156467
I don't know,3.1374218,3.0949862,3.8626437
"Unfortunately, meeting him hadn't dispelled",4.950367,4.9234247,4.9498377
She hasn't got,-1.3021996,-0.6878977,-0.021963835
You didn't wear,-7.492739,-7.7711806,-8.380319
We don't have,1.3276724,1.1780308,1.0118568
"He saw Alec's bare white bony ankles and said, 'You haven't got",-3.6985292,-3.5244057,-3.5827732
So you wouldn't get,-0.1886087,-0.095728815,0.122332394
The nice thing about a firing squad is that there aren't,7.5505743,7.877635,7.6208158
We don't have,1.3276724,1.1780308,1.0118568
I didn't want,-42.818024,-42.834564,-43.064827
We didn't meet,3.5811722,3.3170216,3.963982
I just don't want to make,0.15018456,0.27282962,0.6707281
There weren't,16.246693,17.12653,17.017818
If we don't see,0.07455267,-0.27649924,-0.024295352
But he didn't have,-4.086672,-4.106663,-4.1313844
I don't have,-0.13459282,0.11821462,0.19431818
They won't let me have,0.121677846,-0.14880678,0.2321133
There aren't,22.277325,22.98354,23.156467
He hadn't noticed,2.8918421,2.6873517,2.49115
I finally went out with that poodle woman but I don't think,0.057849914,0.14583628,0.03638571
The money is for you and you don't have to tell,0.4462426,0.57207,0.546122
There aren't going to be,4.012367,4.5978146,4.807393
I don't see,0.3309852,0.24593309,0.30262408
I thought Hans and Franz are going to testify that maybe there weren't,3.228664,3.747872,3.684779
"No, I wouldn't have offered",0.4986784,0.6422739,0.66924495
Because there weren't,9.496986,9.959604,9.45928
I don't want,-14.001939,-14.054201,-13.802122
I don't have,-0.13459282,0.11821462,0.19431818
"Sonny, I don't have",0.8178064,1.0371141,0.9602225
Lubitsch takes a long time to make sure there aren't,4.6240544,5.0524883,4.8737125
"Oh yeah, TJ encouraged me as I slid her shorts down, finding she wasn't wearing",1.2258345,1.498325,1.3707163
He didn't tell me,-2.3260763,-2.1186972,-2.2150955
Something had happened that doesn't have,0.18560693,0.6884219,0.2985247
Something that doesn't have,-25.47405,-25.279274,-25.37177
I didn't make,-1.0956336,-1.083776,-0.84892726
I didn't need,-13.017632,-13.089821,-12.946796
"There were no signs at all, and when I took another look through the Twilight I didn't find",0.6862249,0.70608413,0.6323375
The street it was on didn't appear on,-4.269244,-4.415909,-3.720096
There aren't,22.277325,22.98354,23.156467
What's good is that we don't have,-1.6661673,-1.5680904,-1.4597344
You weren't carrying,-1.9414955,-2.015134,-2.3317268
"I'm horny and, no, I didn't get",0.2869792,0.4425787,0.43512765
I don't see,0.3309852,0.24593309,0.30262408
Jan didn't feel,1.8866668,1.9531993,2.8507957
"Now that she thought about it, she realized he hadn't been wearing",-0.40773258,-0.1734686,-0.39306012
He doesn't have,-5.005342,-4.6617737,-4.8137255
He just didn't know,0.6105806,0.6764136,1.2448452
"One, they don't have",-1.0190194,-0.95254725,-0.830218
"Diverting her gaze to the doors, she didn't speak or make",1.4270351,1.445502,1.3921617
"Not to mention, when there aren't",4.648342,5.4157166,5.19457
"Sin braced himself for the coming fight, but strangely, Kessar didn't make",-0.08899191,-0.009608433,0.029222453
But don't get,-10.8135195,-10.024021,-8.75371
"It'll have everything you need, and there won't be",1.173624,1.2082063,1.1952451
"Because of that, there weren't",6.7893615,7.0637655,7.011284
"Hopefully, War didn't have",-2.4451833,-2.1948066,-2.2360291
He didn't have,-7.711586,-7.5902033,-7.896208
He hadn't had,-1.4562426,-1.33727,-1.759882
I won't hear,0.0045743883,-0.26802206,0.42471337
She doesn't have,-2.4223318,-2.078622,-1.608109
He didn't want,-6.3942547,-6.271599,-6.217663
The kid didn't need to get,1.3819606,1.4516772,1.4381022
I didn't know,2.9637122,2.9618444,3.349131
"I let him stay, he doesn't do",0.8047154,0.88333684,0.8892017
He certainly didn't have,-7.460069,-7.596262,-7.417244
"Sorry, we didn't fill",-15.601234,-15.378619,-15.480992
There aren't,22.277325,22.98354,23.156467
But I didn't have,-2.2604775,-2.0733678,-2.2270575
"Unlike Henry, I don't claim",-8.2453785,-8.207542,-7.921733
You don't have,-212.93744,-212.16571,-211.99036
I don't have,-0.13459282,0.11821462,0.19431818
"And this time, there won't be",-0.26033568,-0.15806198,-0.052852064
Jack didn't have,-4.025719,-3.5226736,-3.5588734
I won't be making,-2.1482255,-2.2176914,-1.4080995
The name Jason Khan doesn't ring,-2.2627797,-2.1896384,-2.0748985
She didn't have,-4.508333,-4.25321,-4.440225
We hadn't left,-1.6888275,-1.6593504,-1.2667208
Pity they don't have,0.20899254,-0.8886702,-0.12965167
There aren't,22.277325,22.98354,23.156467
I don't recall,0.9473459,0.7456598,0.96143615
There aren't,22.277325,22.98354,23.156467
There aren't likely to be,2.7459211,3.3136501,3.8785636
"Besides, the Alexandrian priesthoods are a nice little earner and there aren't",11.369517,11.785283,11.665403
I don't have,-0.13459282,0.11821462,0.19431818
But you haven't got,-8.690799,-8.164865,-8.158239
I hear another shot and realise he won't be answering,0.5180117,0.4735458,0.397912
There aren't,22.277325,22.98354,23.156467
So just … don't make,1.1000566,1.4149576,1.4911137
They don't usually have,-1.4925854,-1.1520159,-0.9319029
You didn't have,-75.06555,-74.90643,-75.64568
Anne caught a glimpse of blonde fur… so she hadn't,-0.16680859,0.0019284487,0.0007021129
Anne wasn't wearing,2.5469985,2.6883824,2.796142
"She kept her eyes glued to the streets from then on, but didn't see",2.9268472,3.072679,2.670026
I don't need,-8.186141,-8.227231,-7.784028
And there wasn't,8.201934,8.806018,8.560785
Please tell me there weren't,2.6591182,3.8490868,2.909806
"""Hope you don't have",-9.541025,-9.3179865,-9.05163
You won't get,-3.2935934,-3.1751344,-2.87116
I just won't have,-5.176465,-5.1218166,-5.3595457
I don't want,-14.001939,-14.054201,-13.802122
He didn't want to leave,-3.5665627,-3.4895358,-3.554319
I don't want,-14.001939,-14.054201,-13.802122
"I read an article about Nirvana on one visit, and it didn't have",-1.1159223,-1.0312428,-1.0361545
It didn't give me,-2.0233936,-1.9642019,-1.3915896
"Oh, but there aren't",0.3900073,0.7769213,0.7972254
You didn't bring,-6.402285,-6.34935,-6.6805387
I wouldn't want,7.427109,7.4759183,7.6689196
I didn't know,2.9637122,2.9618444,3.349131
There weren't,16.246693,17.12653,17.017818
I didn't have,-5.747894,-5.328346,-5.632659
I wasn't planning,30.529055,30.622889,30.688221
And there won't be,-0.19989547,0.04990834,0.47146308
They hadn't fired,9.254118,8.927278,10.095045
I wasn't going to get,0.49267006,0.5850228,0.58736813
She hasn't heard,5.12516,5.1785674,5.0796304
I'm sure we won't have,-1.2962312,-1.2949485,-1.2469939
I think we didn't hear,1.0015593,0.9968525,0.8759014
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
He didn't bother with,0.23244244,0.3780032,0.32015058
I don't know,3.1374218,3.0949862,3.8626437
Donovan hadn't expected,-2.657359,-2.597708,-1.93958
You didn't bring,-6.402285,-6.34935,-6.6805387
You don't seem to have,-3.642178,-3.9039693,-3.8565135
And don't put,-1.6095686,-1.3788651,-1.253502
And of course her boss didn't want,0.72133756,0.7417065,0.81193
But the Guards haven't got,-6.4928527,-6.2895436,-5.653275
"My mother was still at church, and we didn't have",0.6212337,0.7798767,0.67367685
"Without him, I don't have",0.5213533,0.7330018,0.5931895
"But after all those years of failure, she didn't have",-2.0541816,-1.9932846,-2.0806327
I don't want to see,-0.57490146,-0.6608782,-0.29826716
I hadn't conjured up,2.1183069,2.2193651,2.2844963
I didn't hear,0.47469592,0.39757407,0.32619464
I don't have,-0.13459282,0.11821462,0.19431818
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
I don't think I broke,-1.2783372,-1.4372059,-1.475268
But I need something else and I don't need,-1.016036,-0.917174,-0.90213406
Tim didn't try to make,-1.4411341,-1.1561465,-0.80161935
Especially when I don't wear,0.4523009,0.5463665,0.6098028
Tommy didn't wait to hear,1.8599241,1.1099687,1.3893542
It didn't smell like,-1.8550162,-1.8316399,-1.6363328
Just make sure that you don't shove,-0.54047734,-0.374203,-0.27301043
But I don't want,-7.5118623,-7.587349,-7.3401775
I won't answer,-1.9716024,-2.1755636,-0.6251218
"The Fifth is damn near gone, and won't be getting",2.9949553,2.9141726,2.6720364
We don't want,1.8843186,1.6978393,2.091063
He wouldn't ask her,-0.6072826,-0.3908677,0.3102023
There weren't,16.246693,17.12653,17.017818
"My only hope is that the evening will be relatively uneventful, and that Caesar won't spring",-2.537888,-2.8419456,-2.9660892
Mac walked to the refrigerator and opened it carefully so he wouldn't compromise,-0.1626874,-0.24148527,-0.07132399
I haven't got,3.0444877,3.39016,2.9853697
"Unfortunately, Darryl the Rapist didn't ring",-0.98582065,-0.99674565,-0.9081249
We haven't found,4.098127,3.992903,4.474346
He doesn't have,-5.005342,-4.6617737,-4.8137255
I didn't come to,-5.08433,-5.1723638,-5.2032304
"He looked embarrassed when he saw me, but didn't offer",1.8900435,1.9966966,1.6965703
"We made it through the day, although Good didn't score",3.6313145,3.5450385,3.353494
He didn't raise,5.5180025,5.458414,4.8824453
"""If that has to be my last time, she panted, """"I won't have",-1.7936271,-1.8297257,-1.7908307
We didn't have,-1.4577796,-1.2028968,-1.6201024
I didn't know you had,-1.1935472,-0.2842812,-0.20452827
"Well, my guess is we won't find",-0.083333865,-0.12430672,-0.27831724
I won't make,-2.016854,-2.1133907,-0.531209
And there weren't,10.667182,11.179346,10.934629
"It's just that I'm curious, and I don't have",0.4057904,0.5881477,0.48434424
The arson investigators didn't seem to have,-0.31217778,-0.49171305,-0.32271802
"It was sort of like camping out, only I was sitting upright and I didn't have",0.13822979,0.19652575,0.024703383
"No, I hadn't seen",0.5546521,0.68302566,0.6120452
I don't want,-14.001939,-14.054201,-13.802122
There didn't seem to be,-11.453786,-10.859654,-9.665731
I don't have,-0.13459282,0.11821462,0.19431818
I hadn't left,3.0461173,3.0993056,3.2473497
"In that case, I'm sure you don't need",-6.0698395,-5.9356666,-6.050223
"You could try Laughlin, Nevada, though there aren't",3.1771045,3.490893,3.3640008
I went around this part twice and there weren't,4.373577,4.760228,4.305105
There aren't,22.277325,22.98354,23.156467
I don't need,-8.186141,-8.227231,-7.784028
Make sure there aren't,7.4658613,7.9206605,7.748016
Maybe I'm missing something but I don't see,0.24681334,0.36261517,0.22210303
There aren't,22.277325,22.98354,23.156467
"Francie Day Beaudine, you don't have",-33.011257,-33.00473,-32.93158
My friends in London used to schedule their abortions so they wouldn't miss,3.0108285,2.835997,3.0504534
Since I don't have,-0.17787911,-0.06865567,0.10501677
There aren't,22.277325,22.98354,23.156467
There isn't,9.908375,10.70474,11.529654
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
There aren't,22.277325,22.98354,23.156467
"He knew every agent in the country was after him, and he wouldn't be making",1.6351498,1.7151783,1.3091264
She'd told him there hadn't been,-0.23082441,-0.21388322,-0.15497926
He didn't want,-6.3942547,-6.271599,-6.217663
Luline didn't have,-3.0172443,-3.2051272,-2.7085097
I wouldn't lay,-4.2714596,-3.944229,-3.0516703
I don't see,0.3309852,0.24593309,0.30262408
I haven't had,1.4377086,1.7396758,1.7755977
"If the children were gone for three nights, then they wouldn't have",0.035918266,0.1621792,0.059669107
You don't have,-212.93744,-212.16571,-211.99036
There weren't,16.246693,17.12653,17.017818
I don't have,-0.13459282,0.11821462,0.19431818
Dani had phoned to say there wasn't,3.0246172,3.5197768,3.203394
Tell Penny I don't want,-0.520533,-0.4656803,-0.3853789
There weren't,16.246693,17.12653,17.017818
It looked like she wasn't expecting,0.056579337,0.19025207,-0.119603485
No wonder they told me they didn't have,1.1365521,1.324516,1.4576976
I don't have,-0.13459282,0.11821462,0.19431818
I don't know,3.1374218,3.0949862,3.8626437
"That way, we won't miss",-2.3350825,-2.3190095,-2.5208635
I don't have,-0.13459282,0.11821462,0.19431818
I don't have,-0.13459282,0.11821462,0.19431818
I don't have,-0.13459282,0.11821462,0.19431818
He sure didn't leave,1.8793995,1.9414527,2.060426
I haven't found,2.7106862,3.013142,2.6127248
We haven't committed,5.474541,5.5842733,5.961998
I don't know,3.1374218,3.0949862,3.8626437
But Landry hadn't asked me,-3.0328546,-2.756824,-2.7798383
That doesn't win you,-1.6322837,-1.3211768,-2.0599632
There aren't,22.277325,22.98354,23.156467
She wasn't doing herself,4.875965,5.044425,5.0778933
«You don't have,-3.0683935,-2.8108761,-2.4864733
That's one down: he wasn't making,1.3279392,1.5443316,1.4698964
I don't have,-0.13459282,0.11821462,0.19431818
"Even though she has a rabbit coat, there don't seem to be",0.0984116,0.123082526,0.1346108
He hadn't read,0.2517836,0.24319929,-0.09256816
"Clearly this drug is enormously exciting, but we don't want",2.2160487,2.1470218,2.3205235
She wasn't wearing,5.8939557,6.4011035,5.7554245
It doesn't take,-3.3995588,-3.2255242,-2.5577786
couldn't take,0.18258986,0.17300665,1.1889484
Mom sent me to a girls school one year and that's all we did; there weren't,1.8422387,2.2264524,2.0072181
They didn't seem to have,-1.9561712,-2.0517826,-1.6312451
There aren't,22.277325,22.98354,23.156467
I don't seem to have,1.6252409,1.7312725,1.7262031
She hadn't remembered,3.1271994,3.176309,2.7621574
There hadn't been,-5.311917,-4.811554,-4.2556396
Wouldn't be,-9.4681635,-10.564459,-8.686618
She wasn't wearing,5.8939557,6.4011035,5.7554245
I don't remember,0.6175032,0.62795126,0.8962498
If it was a secret cache there wouldn't have been,-0.15733093,0.12118401,0.13674867
Richard didn't see,1.6759273,1.7825737,1.5590916
She didn't know if,2.4702387,2.4750001,2.7684822
But I'm afraid I still won't have,-0.3240501,-0.44098607,-0.31845272
"You may be right, but that still doesn't do us",0.8760891,0.9843713,1.0532017
She glanced back over her shoulder and didn't see,3.4372864,3.5923803,3.1876366
Fitch looked around to make sure there weren't,4.4241486,4.8135834,4.4503613
Kahlan didn't see,-0.21515203,-0.37930968,0.2911257
There were vast areas of the Keep that weren't protected by,1.7086433,1.8820616,1.665024
We don't need,-2.8298264,-3.0018604,-2.4463465
Except there wasn't,12.862801,13.493151,13.394092
"For one thing, we haven't had",-1.1958847,-1.1845545,-1.0692055
"For one thing, we haven't had",-1.1958847,-1.1845545,-1.0692055
He doesn't know,-0.87243295,-0.89279056,-0.6115472
They said they didn't have,0.65031517,0.7298255,0.8657737
We haven't heard,3.9007883,4.060977,4.3337116
There weren't,16.246693,17.12653,17.017818
He just won't be making,2.1855233,2.2407296,2.668605
We don't know,6.6208115,6.2210608,6.617856
Haven't seen,3.3349156,3.4866834,4.032893
Perhaps there just aren't,7.8708134,8.174487,8.511511
There aren't,22.277325,22.98354,23.156467
Those men wouldn't win,1.6940892,1.7423918,2.0027196
"Well, there hadn't been",-1.0699015,-0.91148865,-0.74212676
"""Masklin, she said, """"you're a good nome and bright enough in your way, but there aren't",0.92581797,1.260991,1.1029913
You won't win,8.199314,8.365744,8.7299
They didn't have,-4.473027,-4.435385,-4.3501124
They don't have,-1.7821808,-1.6058044,-1.5680065
Can't see,8.359493,8.757137,10.819731
There weren't,16.246693,17.12653,17.017818
"Come to think of it, we haven't had",-0.39678046,-0.39504528,-0.27914044
But I don't know,0.7340374,0.8551032,1.0584115
They probably wouldn't have,-0.08431792,0.21614695,0.40697113
There weren't,16.246693,17.12653,17.017818
You stay one thing and you don't have,0.7792393,0.84636724,0.97585195
Maybe the boy doesn't have,-0.02143024,0.02977626,0.3260428
She found out there weren't,3.4446025,4.116608,3.7860332
At least he hasn't had,-2.5170996,-2.6497822,-2.6657057
She's probably trained in hand to hand combat so don't take,-0.66500247,-0.57041365,-0.7938058
"The gunman told her, he wasn't taking",0.8787773,0.9497225,0.6708257
I didn't notice,2.1130738,1.9233215,2.293676
"I am going to shift the heavy horse to the right, more towards the Romans, and I don't want",1.3196695,1.3054574,1.2919776
Rufio didn't waste,-2.6111674,-2.262236,-2.1148942
I don't see,0.3309852,0.24593309,0.30262408
And don't show me,-2.065878,-2.3049054,-1.7858438
She didn't have,-4.508333,-4.25321,-4.440225
You won't be needing,-3.8253155,-4.172733,-3.8413043
I don't want to waste,-0.41004726,-0.4699282,-0.037232555
There won't be,-17.69844,-16.813433,-15.577871
You don't have,-212.93744,-212.16571,-211.99036
You don't need,-35.222977,-35.153725,-34.405453
I don't want,-14.001939,-14.054201,-13.802122
Richard didn't have,-6.8190136,-6.361594,-6.256505
She didn't see,-0.70685434,-0.9501811,-0.4249484
But it was odd that there weren't,6.2843704,7.032295,6.4295692
"For all that people were willing to bless or curse the Badge, there didn't seem to be",-0.5892171,-0.4882311,-0.44631138
"Come to think of it, he hadn't seen",-0.5216312,-0.49557048,-0.6971048
I didn't see,-0.41817346,-0.44657177,-0.508845
"""I didn't see",-0.7736348,-0.83708644,-0.7789779
I wouldn't want to put,2.5018835,2.9759734,2.8687358
There aren't,22.277325,22.98354,23.156467
Toby sent Dolly ahead to make sure there weren't,5.6461635,6.04435,5.713004
There aren't,22.277325,22.98354,23.156467
I hadn't noticed,6.220007,6.026331,6.044857
"If I were you, I wouldn't make",1.3493543,1.3929167,1.310578
"At the moment, though, he wouldn't have placed",1.4626429,1.5956577,1.5589163
I don't want to risk,0.74140084,0.79895866,1.0375637
"At the moment, I don't need",-2.5571785,-2.6395965,-2.4849663
"So far, we haven't spotted",1.03869,1.1404154,1.1839799
A few months ago Pirbazari wouldn't have had,-0.5594985,-0.3608129,-0.23793082
Provided there weren't,5.0451717,5.3489285,4.8695507
You don't have,-212.93744,-212.16571,-211.99036
There aren't,22.277325,22.98354,23.156467
So don't get,-7.72174,-7.4801216,-6.0278788
"Skyler's eyes flashed something like disgust at that, and Caine knew he hadn't gained",-0.058088362,-0.13210072,-0.19731262
He didn't want,-6.3942547,-6.271599,-6.217663
Make sure there aren't,7.4658613,7.9206605,7.748016
"Sleeping or not, they weren't taking",0.8122834,1.0293448,1.0707368
"True, the check hadn't picked up",1.7988976,1.7649038,1.7497371
Cottingham didn't try,-0.24866691,-0.184809,0.15764597
"It meant that if she and the others were able to get out of the ship, they wouldn't have",2.5493913,2.5038269,2.482049
