sentences,base,contrast,contrast_rnd
The doc doesn't have,0.24915518,0.061534375,0.002496158
"Mr. Nix, I don't find",0.34639487,0.6748551,0.87533915
But I haven't heard,-0.27348155,-0.08971776,0.34637147
Perhaps the Quippers really didn't leave,0.5951519,0.25281432,0.3837247
She was fairly sure she hadn't heard,0.28874266,-0.11905104,0.7645224
"There was no harm in looking, as long as she didn't open",0.5336442,0.35905248,0.22598906
"I've been wary and alert, but there haven't been",0.14939423,-0.088336386,-0.04596376
I don't have,0.44795394,0.30058932,0.35528025
He didn't mention,0.23287663,0.28666756,0.3233839
"«Look, I don't know of",0.20062521,1.0,0.06419343
They don't have,0.023986029,-0.037851337,0.31222996
I didn't need,0.30996177,0.27357855,0.2740818
Eric Dragomir hadn't had,0.31165633,0.2706505,-0.22087961
"Her clothes would've passed at a business meeting, and she hadn't been in",-0.17308018,0.14046434,-0.0023735256
The long dress didn't do me,0.1954045,0.24536899,-0.8022393
Andrea hadn't had,0.04646119,0.24250428,0.028368292
His spiky white-blond hair wasn't doing him,0.10004293,-0.29804727,-0.103316784
I don't have,0.25494334,0.69615155,0.4821115
I wasn't aware you had,-0.72758377,0.016652653,-0.6266945
I'm very happy to see you didn't suffer,-0.08079824,0.18899234,0.30292934
You won't start,0.40397987,0.23342842,-0.27468893
I don't have,0.8960259,0.88614774,0.37911195
I don't want,-0.22443905,-0.014869263,-0.14029047
If the police had been here they hadn't left,0.100805975,1.0,0.612319
I didn't feel,0.307583,0.09698737,0.27071053
I don't have,0.22183712,0.32004234,0.29953986
Parthet didn't give,-0.055828433,-0.1122113,-0.1118948
But we'll probably have a lot of people who don't have,0.32920748,0.011880526,1.0
"Riding through the National Forest, we didn't see",0.100852214,0.21530798,-0.43875808
I haven't seen,-0.17292665,-0.18977591,-0.21903744
At least we didn't run into,0.29067808,-0.0953105,0.18879524
Sunset was near and there weren't,0.0956769,0.27203938,0.35449937
I'm afraid there wouldn't be,-0.14302556,0.01933265,0.09640123
I won't be walking on,0.121802054,0.05843726,0.037921462
"""Nik, like Bog's mate, didn't waste",0.3426867,0.18724036,0.29519975
We kept moving and truthfully I was surprised when we didn't come across,-0.05260867,0.21562165,-0.10317766
For a split second I forgot that I didn't have,-0.24761501,-0.26595408,-0.39442012
"""So you see, Mr. Cord, he said, """"you don't have to make",0.2876022,0.17304435,0.24635135
But there aren't,-0.88655025,-0.29752105,-0.5031143
He didn't want to take,-0.46751648,0.36751866,-0.7128682
I don't want,-0.120791584,-0.08581896,-0.00034198462
There wouldn't be,0.5361951,-1.0,-1.0
"When I came out, I picked up the phone and told the operator I didn't want",0.027775984,0.07897872,-0.06844952
I hadn't had,0.32299668,0.17448351,0.16865382
The crystals were one of the oddest things about it and I didn't have,0.25558305,0.16546722,0.06871278
There hadn't been,-1.0,-1.0,-1.0
They wanted to know what was happening but I didn't have,0.18754375,0.6852741,-0.13003324
She didn't have,0.27320644,0.35792148,0.18608347
"But you were so conned you wouldn't listen, thank",0.17282668,0.076298125,0.48070943
All I knew was that it got so cold in its winter that it didn't have,0.23461099,0.031274036,0.5139442
And don't get,-0.10097217,-0.2106285,-0.08843331
"All that we could do, too-I didn't have",0.16309205,0.636472,0.26797354
"The Waterburies just act like a gear system, although there aren't",-0.14638355,-0.11037945,-0.08740059
"Well, he didn't have",0.6126158,0.526924,0.41736987
But I don't see,-0.8952917,-0.57463884,-1.0
I don't have,0.46743664,0.5330984,0.31239516
I ought to warn you diat there won't be,-0.3009652,0.33731398,-0.2265991
There haven't been,-1.0,-1.0,-1.0
There aren't,-0.11153742,-0.024339879,0.046980266
Aren't,-1.0,-1.0,-0.55459267
"But I just held him and let him wait, so that I wouldn't miss",0.08149471,0.109844215,0.32807225
"Other than, possibly to lie on his grass rug - he didn't have",0.19461268,0.3376612,0.12882273
You won't find,-0.026624605,0.07743558,0.14991817
We won't look at,-0.04346577,-0.10708317,0.0039669992
«I don't recall,-0.11724895,0.0047118906,-0.33815372
"Mister Secretary, or you won't have",0.31285545,0.22014344,0.17775656
"""But we don't have",0.61212265,-0.23321716,0.56258816
There weren't,0.12605727,0.052763972,-0.041128993
I don't see,0.6993603,0.6883803,0.62330055
There won't be,-0.6723219,-0.6369094,-1.0
There won't be,-1.0,-0.7588262,-0.81414145
"When you introduced these dons to Massha and Badaxe, their names didn't ring",0.46475455,0.31072605,0.93011284
"I'm a busy man, and I don't hear",-0.3159832,-0.27764857,-0.0145978015
I don't have,0.4267743,0.32505855,0.4337384
I thought one of the big sales points of the Bazaar was that there weren't,0.4859667,-0.008980794,0.01737045
You don't have,-0.5747316,-0.4857601,-0.9626834
I don't have,0.4336903,0.28285918,0.57176465
"The Djin had just verbalized my worst fears, ones I didn't have",-0.57794136,0.5012443,-0.7781275
We won't be bringing,-0.20658,0.03406609,-0.16734211
What I didn't get was,-0.39288265,-0.35070196,-0.5657442
"He comes in the door, we slam it shut behind him, and you don't ask",0.08040691,0.4501161,-0.035715446
When you introduced these dons to Massha and Badaxe their names didn't ring,0.21116236,0.43104383,0.38506418
points of the Bazaar was that there weren't,-0.24510211,-0.042683017,-0.04350544
I haven't noticed,0.40804818,0.39161396,0.5025246
She entered the final search parameters and checked to make sure she hadn't made,-0.0022156008,-0.12217273,-0.073544204
"What I think that means is, there aren't",-0.18513446,0.11087228,0.119396
There aren't,-0.17379151,0.30544516,-0.06265972
And don't stray into,0.046744693,0.030678533,-0.020097116
I didn't know you had,0.31356415,-0.35970673,-0.33316624
It was easy to have a lot of wine when you didn't have,0.07152908,-0.0076707527,-0.13471529
But I don't have,0.15132353,0.1776356,-0.0026233026
The Port Magellan Power Authority hadn't strung,-0.33476967,0.19365089,0.47008497
"Molly had seen Jason's charts, but I hadn't made",-0.07873873,0.5204395,-0.04777854
"And that was possible, although Brian hadn't made",0.42236963,0.203807,0.36104032
"It was all ridiculous, of course, because Hartnett hadn't sold",0.09729161,0.020767065,0.2174833
"He lifted the papers around the computer and keyboard, but he didn't see",0.086815864,0.24946956,-0.30428016
I don't think he has,0.06229371,-0.0046348497,0.05925629
I didn't see,0.16704544,0.06857242,0.14008312
"There were four metal chairs scattered around the table, but there weren't",0.015321376,0.045600075,0.17621998
But the mafia doesn't have,0.7091189,0.34908018,0.48582828
There weren't,-0.15543109,0.09891382,0.036420804
"No, sir, I don't show",0.08382295,0.22690858,-0.2168721
"No, Ellen doesn't have",0.5136465,0.4495244,0.17903629
There aren't,-0.099895224,0.03933294,-0.03921257
There aren't,-0.24288458,-0.14588447,-0.108422324
There aren't,-0.13341399,-0.07339156,-0.09013423
Nobody was murdered and I didn't stumble over,0.23145293,-0.0064380732,-0.09818981
He didn't have,0.07477132,0.17801519,0.35338402
Jane doesn't need,0.80424917,1.0,0.7003199
Meyer wasn't making,0.908572,0.2807144,0.013356761
"Actually, I don't have",0.5576211,0.8008974,0.46538943
I didn't make,0.26238468,0.14182578,0.28579673
We don't have,0.35342675,0.7946406,0.29168418
It hasn't,0.011120832,0.5991573,0.6325579
I don't have,0.6479987,0.51068777,0.26975518
You don't have,-0.61912894,-0.5787031,-0.6301713
We don't know if,0.16469954,0.1157825,0.17136289
But there aren't,-0.6472845,-0.12935975,-0.096199945
"Honestly, if you keep making me spell things out like this, then I won't have",0.0667959,0.23973434,0.84280336
Light send that there weren't,0.26449388,0.14381017,0.05609674
"Of course, she hadn't made",-0.22559533,0.16180633,0.5527374
"So far as she knew, since his raising, Beslan hadn't made",0.52747035,0.16641769,0.19315805
There hadn't been,-1.0,-1.0,-1.0
There weren't,-0.2487246,0.13835135,-0.021449488
I wasn't going to get,-0.16925672,0.19627851,0.0725965
I didn't know they had,0.2759633,0.23990041,-0.07988487
I wasn't going to get,0.62330216,-0.041187543,0.3375566
He doesn't need,0.5270706,0.5769538,0.7946971
There won't be,-0.59597147,-0.4910591,-0.77489454
We academicians never take a direct route because it doesn't leave us,0.35406098,0.33435324,0.42509106
I don't see,0.89023775,0.42885342,0.3366352
I won't come to,0.22301829,0.12527004,0.3463905
Poincare didn't offer,-0.13792624,0.27947676,0.4795523
There weren't,-0.05542215,0.15310356,0.030897683
But I didn't have,0.11973235,0.16476238,0.03954278
"Sam Verner was nervous himself, and he didn't have",-0.22781694,0.7224333,-0.035598513
There aren't,-0.18358843,0.0018317514,0.018459782
I don't see,0.011618367,0.44363064,0.61334884
There aren't,-0.08450219,0.012366239,0.004996668
Old Pete didn't read,0.08918042,-0.29453015,0.08327262
"Mr. Kingston had a lot at stake, and he wasn't going to take",0.8173118,0.38162276,0.47676829
"If you flub your lines, there won't be",0.015226562,0.07382822,-0.097812034
She didn't want,0.11546973,-0.08507705,-0.1498572
"We let those things keep feeding, we won't have",-0.20893121,0.03771713,0.018676292
I haven't,1.0,1.0,1.0
Can't have,0.045613706,0.02078458,0.07366982
"""No, said Rajcik, """"as long as we don't pin",0.0985898,0.49546126,0.23770344
I don't have,0.35896176,0.4765526,0.47963998
Haven't you,0.2856404,0.7759109,0.4434129
"She was real slim and pale, as if she was anemic; and she didn't have",0.66302705,0.44094294,1.0
Then she wouldn't have to make,0.3805686,0.11542345,0.11404294
And the first thing he noticed was she hadn't worn,0.0010182642,0.1642891,0.4886346
And he almost blew his wad when he saw she wasn't wearing,0.1918644,0.1779609,0.17918374
She wasn't wearing,0.11361403,0.33240983,0.0146084605
Clark didn't have,0.16940211,0.21146338,-0.19626242
The look on his face when he saw she wasn't wearing,0.118951954,0.19571124,-0.058566824
They didn't have,0.05279395,0.08322469,0.12057888
She didn't have,0.3312046,0.23709847,0.26971868
I'd swear he doesn't have,-0.41924387,0.36606377,0.6741325
It doesn't leave,-0.11059101,0.5811018,-0.31758273
Karen wasn't under,0.14371216,0.33709678,0.15239179
"Shit, you don't have",-0.09853898,0.3968151,-0.1536209
She hadn't put on,0.14929889,0.38111693,0.23661546
You don't have,-0.38520032,-0.4436566,-0.76706237
Her every move had added to her own excitement and she hadn't heard,-0.13483429,0.491588,0.3506494
It didn't take,0.24467231,0.236548,0.0063058245
"After all, she didn't have",0.027848624,0.26186422,0.21762435
She didn't go into,0.12590553,0.13092415,0.12009244
I don't want,-0.10639619,-0.12412701,-0.17297235
"As for Billy, I haven't had",0.34309277,0.358657,0.25049868
What I'm saying is that the Texas Cherokee in particular didn't want,-0.030629033,0.28597477,0.11409369
He didn't want,-0.14251363,-0.013745557,-0.23607837
He doesn't give,0.7475898,0.5423101,0.2525876
Didn't want to hear,0.050310545,-0.030083675,-0.36772442
You don't have,-0.55708313,-0.6796996,-0.932423
"Buffalo, New York, but they have centers all over, and they don't take",0.40917704,0.27084494,-0.028834863
And don't get,-0.16344094,-0.23918945,0.51789874
We don't have,0.41588965,0.37457845,0.24033026
"It was barely light outside, and there weren't",0.26261687,0.31118193,-0.109395266
It's been a long day and I don't have,0.04220592,0.18548469,-0.24370933
I don't want,-0.08416828,-0.13435705,-0.011498961
There aren't,-0.14287888,0.14065158,0.022542011
But they didn't ask,0.4798914,0.30142987,0.24452674
He didn't have,0.048222933,0.23006329,0.12594436
There aren't,-0.09461995,-0.12502274,0.07935182
There weren't,0.056590196,0.051972896,0.1311433
And he said that he didn't have,-0.09619683,-0.017833479,0.069610216
"""Trying to fix the unfixable, I said: """"There aren't",0.21098235,0.3594232,-0.08290704
"There's no narrowing, but I don't see",0.096911386,-0.11254204,-0.23357722
Even though I haven't gotten,-0.14338215,-0.8367185,0.009737595
He certainly hasn't violated,0.10999328,0.20770162,0.206042
I especially don't want,-0.12985078,-0.031490635,-0.15566616
He said he didn't see,0.116975844,-0.44745818,0.026240662
The problem is that there haven't been,-0.021192744,-0.3310564,-0.09741552
I don't have,0.24634722,0.51633096,0.4573107
This suggests they didn't get,-0.108145535,-0.16624695,-0.08487705
They had been there when Marsha and Kim arrived but hadn't made,0.1112403,-0.029821163,-0.33379737
The trapper didn't give me,0.2890882,0.41325617,0.5040877
"""We wouldn't be doing her",0.69742477,-0.28642556,-0.21007058
I haven't seen,0.030016027,0.05672357,-0.025137747
"Why it was just a marvelous story, Randy, she lied, hoping against hope he wouldn't ask her",0.05134189,0.7467278,0.3892241
He didn't want,-0.19483843,-0.15980746,-0.17639129
But I've a feeling that being safe won't get,-0.3591976,0.03165765,0.1286329
I haven't,1.0,1.0,1.0
"It goes back to vaudeville, when they didn't have",0.30900547,0.083539106,0.13520512
I didn't want,-0.31534886,-0.12240611,-0.22940253
I don't want to make,-0.23487225,-0.13477735,-0.3766716
It was only when they were out of Eden that Adam noticed that Eve didn't have,0.5738614,1.0,-0.028150704
«I don't see,0.6218395,0.31067482,-0.48525357
Because there weren't,-0.17904817,-0.0472629,0.18998568
He doesn't ring,0.63335747,0.5606086,-0.025238467
Not when I don't have,0.2640313,0.14625798,0.36847356
"And it's his own Dralm-damned fault, so don't waste",0.017491478,-0.3477575,-0.0920002
If you don't have,-0.30245876,-0.27043006,-0.16692929
He hadn't been wearing,-0.10030485,0.109267704,-0.09136863
Rocky hadn't had,-0.0066580353,-0.23311163,0.08899936
There aren't,-0.0454048,-0.046962917,-0.030564105
There haven't been,-1.0,-1.0,-1.0
We don't trip over,0.7302053,0.296004,0.58275974
I haven't hung,0.13034819,-0.024171522,0.044918478
But I haven't got,0.8077382,-0.090327464,0.12714723
And it hadn't shown,0.20355783,-0.20867527,-0.20368345
"When he'd asked her to dance she'd refused, saying she didn't know",0.48674032,0.31424698,0.06644538
He was in his mid-forties with dark hair that didn't show,0.17733878,0.2155494,0.6215743
It doesn't have,-0.6285487,-0.44448242,-0.5521934
You know I don't have,-0.06098239,0.121740066,-0.35619554
And I don't want,-0.17158741,-0.14264902,-0.04983804
He didn't need,0.2692436,0.36872372,0.17881113
Justin didn't have,0.35418805,0.15398239,0.18326879
We weren't having,0.9117345,0.48298055,0.69956213
I don't have,0.6838795,0.37202284,0.31363562
Gemma wouldn't leave,0.15029033,0.14514971,0.04928965
"I always thought he must be gay, though he didn't give",0.06772058,-0.19625072,-0.3149212
Too bad there aren't,-0.37076682,-0.32671583,-0.28911325
He tried standing on his head like the clowns and asked why the ringmaster didn't do,1.0,0.009576799,0.20740113
There aren't,0.033679195,-0.086569026,-0.037198786
Nohar didn't see,0.018487943,-0.26495996,0.12287242
Her father wouldn't hear,0.21165699,0.25079346,-0.27181244
"Just looking at Davy lying there, Lionel could see that there weren't",0.38597396,0.14159884,0.40513146
"And with luck, she won't have put in",-0.24797265,0.29947096,-0.46137255
There aren't,-0.1946784,0.12669721,0.03545446
There haven't been,-1.0,-1.0,-1.0
"Then the night sounds slowly began to return, which meant that there weren't",0.16495545,-0.008910342,0.14179164
There weren't,-0.13212186,0.03562193,0.041965287
"Like her, the sailing master didn't have",-0.14472286,-0.22417857,0.45311657
Apparently they don't have,-0.02053555,0.0062736645,-0.072214976
I didn't get,0.047204535,0.09117607,0.009568895
They don't have,0.2007875,0.14262767,0.08806767
There're aren't,-0.6044942,-0.58806336,-0.59325844
We don't have,0.35551766,0.2491987,0.40507096
"Because if everyone felt the way he does, there wouldn't be",0.09902509,0.38461778,0.21882617
There aren't,-0.15982032,0.07348623,0.31366026
I don't know,0.4273171,1.0,0.8663764
"Unfortunately, meeting him hadn't dispelled",-0.33070734,-0.16296968,0.33960658
She hasn't got,0.7383738,0.87244767,0.52508205
You didn't wear,-0.16527833,-0.32129192,-0.15242876
We don't have,0.39266217,0.19711503,0.501949
"He saw Alec's bare white bony ankles and said, 'You haven't got",-0.07990647,0.108561724,-0.023659779
So you wouldn't get,-0.48809886,-0.57304275,-0.5839774
The nice thing about a firing squad is that there aren't,-0.41471824,-0.33684936,-0.07456649
We don't have,0.4746324,0.17980154,0.6708467
I didn't want,-0.31032196,-0.11353127,-0.17434378
We didn't meet,1.0,1.0,0.89484
I just don't want to make,0.056928262,-0.111256525,-0.034760457
There weren't,-0.01982142,0.07210756,-0.004325126
If we don't see,-0.5950372,-0.69756234,-1.0
But he didn't have,-0.091478094,-0.08541987,-0.073006704
I don't have,0.32392657,0.543467,0.86307114
They won't let me have,0.063168466,0.0060934057,0.38146836
There aren't,-0.044723853,-0.0251644,0.07436197
He hadn't noticed,0.36222464,0.77392775,0.38233703
I finally went out with that poodle woman but I don't think,-0.026679264,0.42585772,-0.2420034
The money is for you and you don't have to tell,0.11623893,0.08377906,-0.07553428
There aren't going to be,-1.0,-1.0,-1.0
I don't see,0.3013394,0.3468329,1.0
I thought Hans and Franz are going to testify that maybe there weren't,0.3219234,0.25295123,-0.15908653
"No, I wouldn't have offered",0.33280408,0.37929967,-0.21233052
Because there weren't,-0.18228658,-0.24413133,-0.2180642
I don't want,-0.09032453,-0.04076229,0.28235638
I don't have,0.49518985,0.6125014,0.14868222
"Sonny, I don't have",0.9378802,0.65127087,0.39842248
Lubitsch takes a long time to make sure there aren't,-0.022429703,-0.091688864,0.038869258
"Oh yeah, TJ encouraged me as I slid her shorts down, finding she wasn't wearing",0.36171007,-0.10543725,0.0783192
He didn't tell me,-0.27157503,0.21983506,-0.15373999
Something had happened that doesn't have,-0.2584457,-0.05385522,-0.5469516
Something that doesn't have,-0.45948446,-0.41679484,-0.020495474
I didn't make,0.18825494,0.0506989,0.100037195
I didn't need,0.34035364,0.6415943,0.5646525
"There were no signs at all, and when I took another look through the Twilight I didn't find",0.08267189,0.10132117,0.1940627
The street it was on didn't appear on,-0.043132797,0.20846419,0.19835852
There aren't,-0.104765564,0.12914278,-0.066457
What's good is that we don't have,-0.32688406,-0.20173283,-0.077377975
You weren't carrying,0.5132803,0.20661762,0.5755707
"I'm horny and, no, I didn't get",0.75283045,0.32892397,-0.1572393
I don't see,0.42503446,0.17187254,0.42632714
Jan didn't feel,-0.10839807,0.15339279,0.17721461
"Now that she thought about it, she realized he hadn't been wearing",0.008762299,-0.07837295,-0.07322898
He doesn't have,0.43425664,0.40232244,0.39684293
He just didn't know,0.19607191,0.8017541,-0.569138
"One, they don't have",0.07685691,0.25405315,0.1457763
"Diverting her gaze to the doors, she didn't speak or make",-0.07435965,-0.05695255,0.34225833
"Not to mention, when there aren't",-0.024296906,-0.07279083,-0.020131877
"Sin braced himself for the coming fight, but strangely, Kessar didn't make",0.33460397,0.13989386,0.091567755
But don't get,-0.06659786,-0.22611326,-0.106480055
"It'll have everything you need, and there won't be",0.04429449,0.25402942,0.14742403
"Because of that, there weren't",0.11963647,0.27382916,-0.018181343
"Hopefully, War didn't have",0.42624274,0.14116581,0.20215306
He didn't have,0.18436688,0.057628945,0.08491798
He hadn't had,0.2926167,0.24931663,0.122599415
I won't hear,0.44626766,0.34252337,1.0
She doesn't have,0.3637714,0.6054714,0.6237979
He didn't want,-0.119764425,-0.0027224955,-0.29426524
The kid didn't need to get,0.45138243,0.3293626,-0.045273602
I didn't know,0.9912607,-0.15727693,0.309036
"I let him stay, he doesn't do",0.20688029,-0.3697585,0.12757793
He certainly didn't have,0.15554318,0.02644075,0.23589836
"Sorry, we didn't fill",-0.044500902,-0.09899508,-0.0024695555
There aren't,-0.14791921,-0.06479358,-0.021582121
But I didn't have,-0.22980995,-0.011600323,0.16636199
"Unlike Henry, I don't claim",0.5292375,-0.011808727,-0.43639958
You don't have,-0.6621132,-0.5008204,-0.715102
I don't have,0.4297004,0.4112808,0.26883876
"And this time, there won't be",-0.09338262,-0.13259797,-0.4467335
Jack didn't have,-0.028815102,0.011067537,-0.18556546
I won't be making,0.32398483,0.51990855,0.90515447
The name Jason Khan doesn't ring,0.26268882,-0.16628803,0.17563398
She didn't have,0.10961958,0.5462447,0.1478939
We hadn't left,0.23434803,0.20765044,0.021870911
Pity they don't have,0.11595518,-0.2364211,-0.46695346
There aren't,-0.16011219,0.017735146,0.102074176
I don't recall,1.0,1.0,1.0
There aren't,-0.112895295,-0.21372405,0.01109646
There aren't likely to be,-0.8173566,-0.71468604,-0.5302432
"Besides, the Alexandrian priesthoods are a nice little earner and there aren't",0.4084408,0.2041896,0.12979388
I don't have,0.77141404,0.60400265,0.2234461
But you haven't got,-0.17008866,-0.24505574,-0.50734323
I hear another shot and realise he won't be answering,0.7604517,-0.12299285,0.26767924
There aren't,-0.15169391,-0.058924865,-0.020487163
So just … don't make,0.3097437,0.26828784,-0.06762096
They don't usually have,0.14945365,0.31242153,0.020634677
You didn't have,-0.23187754,-0.28218707,-0.17990921
Anne caught a glimpse of blonde fur… so she hadn't,-0.10808367,-0.073007785,-0.23489395
Anne wasn't wearing,-0.19425336,-0.088569015,-0.37029806
"She kept her eyes glued to the streets from then on, but didn't see",0.3408523,-0.06639754,0.07262553
I don't need,0.2021707,0.3670217,0.33957267
And there wasn't,-0.26491562,-0.17235887,-0.42742532
Please tell me there weren't,0.11465923,0.30267328,0.07831482
"""Hope you don't have",0.20467913,-0.25806174,-0.847966
You won't get,-0.37093896,-0.67318124,-0.5385448
I just won't have,0.06997636,0.10978297,-0.024471274
I don't want,0.019986372,0.12362497,0.11315705
He didn't want to leave,0.3212249,0.65771145,-0.4342795
I don't want,0.02276241,-0.064632624,-0.14578249
"I read an article about Nirvana on one visit, and it didn't have",0.15962371,0.26444298,0.30436063
It didn't give me,-0.2359044,0.03951553,-0.021114243
"Oh, but there aren't",0.34226725,0.087240346,0.8766579
You didn't bring,-0.1861938,-0.49773967,-0.7154293
I wouldn't want,0.04205751,0.1826426,0.040723693
I didn't know,0.32343423,1.0,0.28958613
There weren't,0.12289166,0.05739332,0.0967524
I didn't have,0.3578686,0.23024589,0.20740499
I wasn't planning,-0.16177967,-0.15694328,-0.09337391
And there won't be,-0.48032954,-0.5959815,-0.7089447
They hadn't fired,0.4814944,0.7144195,0.368773
I wasn't going to get,0.44107842,0.16802548,0.46792
She hasn't heard,0.48319444,0.6267339,1.0
I'm sure we won't have,0.27686,0.21964814,-0.3293139
I think we didn't hear,-0.43274397,0.66985697,-0.10482216
There aren't,-0.23103468,0.09441363,-0.05293735
There aren't,-0.109422356,0.043000434,-0.08498133
He didn't bother with,0.34756762,0.1990857,0.2856396
I don't know,1.0,-0.00028290457,1.0
Donovan hadn't expected,0.09416013,0.15708785,0.0733824
You didn't bring,-0.35104042,-0.47247213,-0.5298873
You don't seem to have,0.26994267,-0.4882899,-0.3469666
And don't put,0.13134585,0.014735203,-0.21548389
And of course her boss didn't want,0.07619797,0.025127275,0.034810312
But the Guards haven't got,0.066539556,0.5328835,-0.09418422
"My mother was still at church, and we didn't have",0.17823648,0.67180395,0.49699244
"Without him, I don't have",0.55103403,0.5410982,0.355959
"But after all those years of failure, she didn't have",0.121658534,0.0778611,0.0842435
I don't want to see,0.02892412,-0.2671628,-0.5156746
I hadn't conjured up,0.26567757,0.20515642,0.49067736
I didn't hear,0.2678822,0.5877124,0.6505652
I don't have,0.1562555,0.39140162,0.37763354
There aren't,-0.035051636,0.0010361854,-1.0
There aren't,-0.17394587,0.04421774,0.08631337
I don't think I broke,-0.1888848,0.3829753,-0.09479416
But I need something else and I don't need,0.23558652,0.11605785,-0.18208641
Tim didn't try to make,0.019871676,0.12932633,0.25926661
Especially when I don't wear,0.053836595,0.27644312,-0.054284103
Tommy didn't wait to hear,1.0,1.0,1.0
It didn't smell like,-0.23782198,-0.301317,-0.32515225
Just make sure that you don't shove,-0.06730349,-0.39981702,-0.41842538
But I don't want,-0.0045381854,-0.25489965,-0.08210706
I won't answer,0.56738204,0.99592525,0.29088762
"The Fifth is damn near gone, and won't be getting",0.21210204,-0.62760735,-0.58354044
We don't want,0.14202073,-0.011161183,0.16676386
He wouldn't ask her,0.61237895,1.0,0.3932593
There weren't,0.024443185,0.086241975,0.05738637
"My only hope is that the evening will be relatively uneventful, and that Caesar won't spring",0.71199787,0.5918645,0.53052485
Mac walked to the refrigerator and opened it carefully so he wouldn't compromise,-0.34881833,0.028248541,0.03268428
I haven't got,0.013068006,0.06699875,0.412283
"Unfortunately, Darryl the Rapist didn't ring",0.18515064,0.3952599,0.7362483
We haven't found,0.24380721,0.28366372,0.26353154
He doesn't have,0.17383239,0.30376342,0.32699907
I didn't come to,0.22520658,0.21987107,0.15962578
"He looked embarrassed when he saw me, but didn't offer",0.17603354,0.18293679,-0.0469972
"We made it through the day, although Good didn't score",0.2227196,0.3654217,-0.09025703
He didn't raise,0.42358983,0.33571172,0.13631167
"""If that has to be my last time, she panted, """"I won't have",-0.29786396,0.36928222,-0.40422782
We didn't have,0.29037452,0.2805049,0.17829357
I didn't know you had,-0.26083153,0.087122954,0.58861893
"Well, my guess is we won't find",0.42057428,0.38427064,1.0
I won't make,0.32209194,0.25414008,0.24210799
And there weren't,-1.0,-0.3023533,-0.16590902
"It's just that I'm curious, and I don't have",0.3843302,-0.61915886,0.18388619
The arson investigators didn't seem to have,0.24679874,0.59324,0.36865723
"It was sort of like camping out, only I was sitting upright and I didn't have",-0.25049326,0.95892435,-0.010362051
"No, I hadn't seen",-0.24436407,-0.07198157,-0.19691487
I don't want,-0.2863077,0.043300655,-0.10266172
There didn't seem to be,-0.660344,-0.7604594,-0.43846717
I don't have,0.4591632,0.69266474,0.43165076
I hadn't left,0.1294861,0.45284086,0.1683005
"In that case, I'm sure you don't need",-0.23371935,-0.103912115,-0.015643042
"You could try Laughlin, Nevada, though there aren't",0.3340343,0.90135604,0.22853422
I went around this part twice and there weren't,0.07362129,-0.10922373,-0.10309845
There aren't,-0.024083275,-0.045248736,-0.011244203
I don't need,0.27150056,0.2892023,0.25484765
Make sure there aren't,-0.33669546,0.053302217,-0.5509669
Maybe I'm missing something but I don't see,-0.054984022,-0.11610394,-0.09759644
There aren't,-0.08847329,0.06665488,-0.08812162
"Francie Day Beaudine, you don't have",-0.07052462,-0.48368025,-0.13597506
My friends in London used to schedule their abortions so they wouldn't miss,0.5593686,0.3050093,0.36138847
Since I don't have,-0.16206175,0.08065958,-0.042095717
There aren't,-0.1345249,-0.11137671,0.004920967
There isn't,-0.63603765,-0.44552732,-0.43598968
There aren't,-0.20017478,-0.03899209,0.053013854
There weren't,0.05359357,0.19332217,0.15801802
There aren't,-0.14349073,0.01040154,-0.06580031
"He knew every agent in the country was after him, and he wouldn't be making",0.3203218,0.14431795,-0.14396049
She'd told him there hadn't been,0.18474711,0.13645045,-0.12263688
He didn't want,-0.12286152,-0.01676944,-0.088788554
Luline didn't have,0.101623535,0.017517991,0.0010513032
I wouldn't lay,0.037283227,0.010054898,-0.087140195
I don't see,1.0,1.0,0.42550823
I haven't had,0.20799336,0.4727167,-0.0013071396
"If the children were gone for three nights, then they wouldn't have",0.6594954,0.3285609,0.27416366
You don't have,-0.7520287,-0.39038593,-0.6191561
There weren't,-0.13804074,0.08064971,0.10633844
I don't have,0.32045865,0.34164307,0.8212975
Dani had phoned to say there wasn't,-0.19882785,0.22789808,0.2718384
Tell Penny I don't want,0.14917143,0.09519834,-0.033041865
There weren't,0.07430464,0.19925271,0.27212095
It looked like she wasn't expecting,-0.04927491,0.1347043,0.14237519
No wonder they told me they didn't have,0.3608971,0.61395174,-0.21367982
I don't have,0.2744518,0.7432262,0.5102105
I don't know,1.0,1.0,0.61698496
"That way, we won't miss",0.2003834,-0.014848322,0.41538295
I don't have,0.34148148,0.40832093,0.43515632
I don't have,0.45862976,0.35559565,0.36061782
I don't have,0.21736532,0.6146145,0.46718958
He sure didn't leave,0.85439926,0.88863844,-0.06257372
I haven't found,0.27929688,0.40986085,0.4111554
We haven't committed,0.026165053,-0.07534394,-0.14893019
I don't know,0.81956,0.3085418,0.37823105
But Landry hadn't asked me,1.0,0.5943785,0.6562944
That doesn't win you,-0.40761462,0.03883142,-0.19007945
There aren't,-0.059293225,-0.20003276,0.06982036
She wasn't doing herself,0.23033448,0.21935394,0.21044841
«You don't have,1.0,0.99806786,0.96047497
That's one down: he wasn't making,0.5877882,1.0,0.8036929
I don't have,0.46421802,0.624805,0.44332826
"Even though she has a rabbit coat, there don't seem to be",-0.18092763,0.3575721,0.10089193
