sentences,base,contrast,contrast_rnd
"Actually, I don't have",-0.6065494,-0.40239036,-0.3390111
I didn't make,0.073332764,0.28812125,0.6388406
We don't have,0.0072746514,0.16036457,0.19691008
It hasn't,-0.9154539,-0.6987112,0.2763624
I don't have,0.07330779,-0.02064275,-0.045397125
You don't have,-0.60290676,-0.38409245,-0.67014474
We don't know if,-0.010801009,-0.1242595,0.021901917
But there aren't,-0.098818414,0.13632987,-0.5418288
"Honestly, if you keep making me spell things out like this, then I won't have",0.21989956,0.29936254,-0.029385073
Light send that there weren't,1.0,1.0,1.0
"Of course, she hadn't made",0.10799305,-0.053810135,-0.18153538
"So far as she knew, since his raising, Beslan hadn't made",0.72891515,0.13726418,0.10924788
There hadn't been,-0.099177346,0.23978804,0.0064583234
There weren't,1.0,0.5763323,1.0
I wasn't going to get,-0.43547246,-1.0,-0.4737472
I didn't know they had,-0.48588645,-0.06893999,-0.27970713
I wasn't going to get,-0.43905422,-0.6600358,-0.55490917
He doesn't need,-0.27786744,-0.31604815,-0.30741197
There won't be,0.66443443,-0.018929072,1.0
We academicians never take a direct route because it doesn't leave us,-0.59680825,-0.18928607,-0.055727802
I don't see,-0.1951889,-0.51160765,-0.37883747
I won't come to,-0.28588432,-0.31438494,-0.33920845
Poincare didn't offer,0.26094446,0.5082132,0.5491325
There weren't,0.49967617,0.6298545,1.0
But I didn't have,-0.38974032,-0.3705704,0.04898565
"Sam Verner was nervous himself, and he didn't have",-0.1910316,-0.41306677,-0.9933217
There aren't,0.48982227,0.52629083,0.37972328
I don't see,-0.31396273,-0.3835125,-0.36944833
There aren't,0.14353001,0.29107386,0.30084568
Old Pete didn't read,0.9285767,1.0,0.7277827
"Mr. Kingston had a lot at stake, and he wasn't going to take",0.14712405,0.032260347,0.027330743
"If you flub your lines, there won't be",0.09792342,-0.18654692,0.059711426
She didn't want,-0.3145645,-0.12718135,-0.22718231
"We let those things keep feeding, we won't have",0.1648004,-0.44416493,-0.15396176
I haven't,0.11574921,-0.16306424,-0.17062543
Can't have,0.14366753,0.1277324,-0.0674913
"""No, said Rajcik, """"as long as we don't pin",0.11492782,-0.04917646,0.02072649
I don't have,-0.06113034,-0.07668421,-0.19678804
Haven't you,0.4184872,0.22750369,0.4981008
"She was real slim and pale, as if she was anemic; and she didn't have",-0.7314746,-0.4772226,-0.24189655
Then she wouldn't have to make,0.2276857,-0.04755247,0.23935618
And the first thing he noticed was she hadn't worn,0.30068403,-0.05129124,0.30044562
And he almost blew his wad when he saw she wasn't wearing,-0.03355175,0.08266217,-0.1358156
She wasn't wearing,-0.24271004,-0.38370782,-0.47513333
Clark didn't have,-0.257507,-0.1457597,-0.28400186
The look on his face when he saw she wasn't wearing,-0.000801172,-0.33680853,-0.13897797
They didn't have,0.0247296,-0.039674528,0.04694813
She didn't have,-0.15755942,-0.1410483,-0.16552006
I'd swear he doesn't have,-0.7645075,-1.0,-0.7127742
It doesn't leave,-0.23584525,-0.06901031,-0.14128903
Karen wasn't under,-0.22512214,-0.14912279,-0.40289012
"Shit, you don't have",-0.6375522,-0.67324424,-0.98086965
She hadn't put on,-0.0176482,0.44838443,0.11398183
You don't have,-0.627179,-0.40300128,-0.502553
Her every move had added to her own excitement and she hadn't heard,0.42112574,0.22143358,0.037690226
It didn't take,0.63628143,0.16122355,0.65914094
"After all, she didn't have",-0.43450943,-0.67123777,-0.83507437
She didn't go into,0.4642907,-0.07083999,0.37130705
I don't want,-0.25016972,-0.1660077,-0.2053586
"As for Billy, I haven't had",0.16706295,0.22745207,1.0
What I'm saying is that the Texas Cherokee in particular didn't want,0.054947082,-0.04044645,-0.01373214
He didn't want,-0.43907353,-0.20159507,-0.43810666
He doesn't give,0.5368012,0.410027,0.26574174
Didn't want to hear,-0.2092772,-0.33034575,-0.30792257
You don't have,-0.6474051,-0.96023923,-0.5378962
"Buffalo, New York, but they have centers all over, and they don't take",-0.105263546,0.6598013,0.0012050103
And don't get,0.12172121,0.8425557,0.23859248
We don't have,0.010955246,0.20544447,0.23529291
"It was barely light outside, and there weren't",1.0,1.0,1.0
It's been a long day and I don't have,-0.38207123,-0.7855327,0.35954452
I don't want,-0.26869062,-0.05243504,-0.04908893
There aren't,0.28772917,0.23028968,0.6788228
But they didn't ask,0.22656819,0.21115077,-0.033487894
He didn't have,-0.13092433,-0.09742277,-0.33715767
There aren't,0.3566211,0.41023225,0.6048622
There weren't,0.5496713,1.0,0.68227726
And he said that he didn't have,-0.450608,-0.19460237,-0.1307928
"""Trying to fix the unfixable, I said: """"There aren't",0.7394587,0.7887851,0.68123245
"There's no narrowing, but I don't see",0.5436301,0.29758534,-0.070182055
Even though I haven't gotten,-0.36412117,-0.47145113,-0.36649832
He certainly hasn't violated,-0.22478029,-0.09267429,-0.13027844
I especially don't want,-0.23291238,-0.26265296,-0.5652332
He said he didn't see,-0.59302086,-0.20252217,-0.513437
The problem is that there haven't been,-0.21019188,-0.090799466,-0.19948484
I don't have,-0.18657018,-0.45776725,-0.044227127
This suggests they didn't get,-0.23828657,0.04874391,0.23541643
They had been there when Marsha and Kim arrived but hadn't made,-0.1099608,0.18966995,-0.13554963
The trapper didn't give me,0.16437382,0.051332515,0.49846518
"""We wouldn't be doing her",0.19140367,0.563751,0.1396739
I haven't seen,-0.09245414,0.28564548,0.055022903
"Why it was just a marvelous story, Randy, she lied, hoping against hope he wouldn't ask her",0.5690684,0.69054556,0.43867287
He didn't want,-0.3718874,-0.45238847,-0.40502375
But I've a feeling that being safe won't get,0.20440397,1.0,0.11827492
I haven't,0.15555987,-0.20794241,-0.52410513
"It goes back to vaudeville, when they didn't have",-0.32410842,-0.023988929,-0.11744705
I didn't want,-0.29699656,-0.25521776,-0.35348868
I don't want to make,-0.1655759,0.04862303,-0.0032755833
It was only when they were out of Eden that Adam noticed that Eve didn't have,-0.19061096,-0.48542026,-0.81189406
«I don't see,0.037657753,0.53272235,0.40977582
Because there weren't,0.6583879,0.08708123,-0.1912423
He doesn't ring,0.2555844,0.9801536,0.30527478
Not when I don't have,-0.37583593,-0.0068291677,-0.3710806
"And it's his own Dralm-damned fault, so don't waste",0.523002,0.24332567,0.080654226
If you don't have,0.20983346,-0.26331717,0.006595416
He hadn't been wearing,-0.12796581,0.19908084,-0.3298728
Rocky hadn't had,0.3934468,0.3436783,0.18667793
There aren't,0.4178385,0.37821487,0.49089238
There haven't been,-0.35705388,-0.29597285,-0.54755396
We don't trip over,0.31936544,0.36992165,0.24898286
I haven't hung,-0.07729722,-0.055732604,-0.119016446
But I haven't got,-0.51562107,-0.84407073,-0.7144837
And it hadn't shown,-0.12994687,-0.27154654,-0.097909175
"When he'd asked her to dance she'd refused, saying she didn't know",0.5956643,0.02551525,0.2768389
He was in his mid-forties with dark hair that didn't show,-0.11149364,0.62892026,0.12121053
It doesn't have,-0.52547187,-0.71116656,-0.45440632
You know I don't have,-0.71325994,-0.5250911,-0.122387126
And I don't want,-0.26313865,-0.18448712,-0.3488162
He didn't need,-0.3068971,-0.051817153,-0.029011901
Justin didn't have,-0.055082712,0.3941951,0.1548972
We weren't having,0.338135,0.49721965,0.09991892
I don't have,-0.13257232,-0.03727756,-0.12043837
Gemma wouldn't leave,0.820246,1.0,1.0
"I always thought he must be gay, though he didn't give",0.32588848,-0.055849236,0.20140578
Too bad there aren't,-0.05991086,-0.077804096,0.43894553
He tried standing on his head like the clowns and asked why the ringmaster didn't do,-0.19330077,0.22005576,-0.17769395
There aren't,0.47291756,0.34643045,0.61148846
Nohar didn't see,0.89017737,0.64195204,1.0
Her father wouldn't hear,0.37028968,0.6365621,1.0
"Just looking at Davy lying there, Lionel could see that there weren't",0.43461478,1.0,0.6957539
"And with luck, she won't have put in",-0.13105658,-0.46291354,-0.2052632
There aren't,0.4620946,0.39283523,0.5395242
There haven't been,-0.04620786,-0.19678102,-0.16417323
"Then the night sounds slowly began to return, which meant that there weren't",1.0,1.0,1.0
There weren't,0.61415184,0.63908434,0.6544882
"Like her, the sailing master didn't have",-0.9369045,-0.3107862,0.22593051
Apparently they don't have,-0.12847646,-0.018262748,-0.45013005
I didn't get,0.14958821,0.06470831,-0.080476984
They don't have,-0.35164782,-0.053636946,-0.036773566
There're aren't,0.62451106,0.23655528,0.7056207
We don't have,-0.068295054,0.016260365,0.06877587
"Because if everyone felt the way he does, there wouldn't be",-0.18558253,-0.065832555,-0.31187493
There aren't,0.18692823,0.44084865,0.6186622
I don't know,-0.46866056,-0.40575856,-0.7631343
"Unfortunately, meeting him hadn't dispelled",-0.12091156,0.0022421596,0.5230658
She hasn't got,-0.06311179,-0.4488853,0.055918302
You didn't wear,0.43911082,0.57634896,0.755166
We don't have,0.030163942,0.119988576,-0.038055737
"He saw Alec's bare white bony ankles and said, 'You haven't got",0.019890916,-0.123861775,0.2080176
So you wouldn't get,0.4705681,-0.080471076,0.92473274
The nice thing about a firing squad is that there aren't,0.64758193,0.63953483,1.0
We don't have,0.16707751,0.0410391,-0.0037726723
I didn't want,-0.33688945,-0.25558633,-0.40819326
We didn't meet,0.6942949,0.61111516,0.8008785
I just don't want to make,-0.051516134,0.049708404,-0.23893556
There weren't,0.33249697,0.49064913,0.56534106
If we don't see,-0.14730814,0.4758227,-0.5617657
But he didn't have,-0.28540775,-0.35584205,-0.29196015
I don't have,0.021582134,-0.19816239,-0.053892225
They won't let me have,0.0035821318,0.27976793,0.031261574
There aren't,0.44397265,0.37951016,0.24580698
He hadn't noticed,-0.09638921,-0.2878478,-0.24474597
I finally went out with that poodle woman but I don't think,0.78671867,0.17132649,0.9900509
The money is for you and you don't have to tell,0.09000472,0.11774108,0.1737092
There aren't going to be,-0.82399714,-0.6412873,-0.9596705
I don't see,-0.3040443,-0.32926756,-0.4464493
I thought Hans and Franz are going to testify that maybe there weren't,0.69691676,0.795582,1.0
"No, I wouldn't have offered",-0.11824161,0.007238823,0.35946965
Because there weren't,0.7213509,0.79954594,0.0571781
I don't want,-0.3175565,-0.03620069,-0.14589472
I don't have,-0.18381973,-0.023550726,0.20450206
"Sonny, I don't have",-0.06722417,-0.3924788,-0.38326228
Lubitsch takes a long time to make sure there aren't,0.7399907,0.9185116,0.5436093
"Oh yeah, TJ encouraged me as I slid her shorts down, finding she wasn't wearing",0.5937876,0.48196056,0.14467356
He didn't tell me,1.0,0.06279122,0.025466252
Something had happened that doesn't have,-0.78717595,-0.9183384,-1.0
Something that doesn't have,-0.8396135,-0.8627676,-1.0
I didn't make,0.22447564,0.12910293,0.13166864
I didn't need,-0.01733277,-0.022808142,0.011076821
"There were no signs at all, and when I took another look through the Twilight I didn't find",0.17311858,0.3050688,0.097145885
The street it was on didn't appear on,-0.28249246,-0.1613498,-0.2631167
There aren't,0.7697149,0.4797285,0.6492716
What's good is that we don't have,-0.7239892,-0.038162965,-0.39875033
You weren't carrying,0.6901772,0.6199241,1.0
"I'm horny and, no, I didn't get",0.92569464,0.82730544,0.8979451
I don't see,-0.42394713,0.16512384,-0.37829438
Jan didn't feel,1.0,1.0,1.0
"Now that she thought about it, she realized he hadn't been wearing",0.0442427,-0.28321332,0.096543975
He doesn't have,-0.5289597,-0.39862618,-0.3430305
He just didn't know,0.3558236,-0.08431165,-1.0
"One, they don't have",-0.5442708,-0.36471525,-0.52006376
"Diverting her gaze to the doors, she didn't speak or make",1.0,1.0,0.9286372
"Not to mention, when there aren't",1.0,1.0,1.0
"Sin braced himself for the coming fight, but strangely, Kessar didn't make",0.10270096,0.62706053,0.58954793
But don't get,0.41073456,0.3583787,0.20933256
"It'll have everything you need, and there won't be",-0.41879275,0.20841089,0.13822499
"Because of that, there weren't",1.0,1.0,1.0
"Hopefully, War didn't have",-0.23107359,-0.4724442,-0.4110239
He didn't have,-0.38140452,-0.32942855,-0.07131314
He hadn't had,0.07821904,0.026321808,0.2926375
I won't hear,-0.5292327,-0.017769933,-0.48978105
She doesn't have,-0.33556223,-0.21835504,-0.14015116
He didn't want,-0.42865068,-0.45888042,-0.35354468
The kid didn't need to get,-0.5053312,0.07692622,-0.85055923
I didn't know,1.0,1.0,0.328176
"I let him stay, he doesn't do",0.34688005,0.48249054,0.49313125
He certainly didn't have,-0.2766166,-0.31119207,-0.3620326
"Sorry, we didn't fill",-0.042009737,0.042407904,0.03213677
There aren't,0.37019438,0.49383658,0.16230698
But I didn't have,0.016844096,-0.11053346,-0.34321338
"Unlike Henry, I don't claim",-0.46403375,-0.56372136,-0.31614935
You don't have,-0.60410774,-0.4485702,-0.44050992
I don't have,-0.056682225,-0.20041057,0.013916533
"And this time, there won't be",-0.0077941925,0.1495886,-0.09238955
Jack didn't have,-0.04363227,0.58390456,0.22572573
I won't be making,0.32073796,0.08030315,-0.19069006
The name Jason Khan doesn't ring,0.7286049,0.36870307,0.73695004
She didn't have,-0.26061878,-0.15949371,-0.33741638
We hadn't left,0.3810781,0.55440855,0.6671196
Pity they don't have,-0.3685695,-0.7195004,-0.52809274
There aren't,0.534242,0.3705589,0.6172124
I don't recall,0.061623726,0.19823165,-0.037746448
There aren't,0.5964172,0.62686676,0.9170675
There aren't likely to be,-1.0,-0.5290563,-0.8935778
"Besides, the Alexandrian priesthoods are a nice little earner and there aren't",1.0,1.0,1.0
I don't have,-0.18443944,0.109167285,-0.38329497
But you haven't got,-0.7704761,-0.326853,-0.5826938
I hear another shot and realise he won't be answering,0.20963277,0.48963797,0.4028608
There aren't,0.4483342,0.32499453,0.46354705
So just … don't make,0.36006516,0.5523152,0.9531887
They don't usually have,-0.27091444,-0.034624975,0.014364656
You didn't have,-0.22918051,0.06557305,0.099723876
Anne caught a glimpse of blonde fur… so she hadn't,0.7133246,0.5147997,0.88354445
Anne wasn't wearing,0.25017905,0.40943134,0.3698671
"She kept her eyes glued to the streets from then on, but didn't see",0.27908725,0.27826837,0.70514697
I don't need,-0.13821389,0.043034643,-0.03679092
And there wasn't,1.0,0.912958,0.16562201
Please tell me there weren't,0.6011892,0.5769859,0.98897433
"""Hope you don't have",0.0027124132,-0.40794498,-0.7714171
You won't get,0.9212581,1.0,0.6646041
I just won't have,-0.082507774,-0.3734229,-0.5009032
I don't want,-0.10144161,-0.3147846,-0.088074364
He didn't want to leave,0.50286245,-0.30848965,0.48450875
I don't want,-0.17508785,-0.11362454,-0.3238821
"I read an article about Nirvana on one visit, and it didn't have",-0.24797009,-0.7194128,-0.46566764
It didn't give me,0.39057502,-0.2376498,-0.022529
"Oh, but there aren't",0.46049282,1.0,0.83867526
You didn't bring,0.93241155,0.85519296,0.95960695
I wouldn't want,-0.05868104,-0.04247129,-0.16979744
I didn't know,-0.22116055,1.0,0.4751587
There weren't,0.5262467,1.0,0.6515801
I didn't have,-0.044995267,0.023000797,-0.25151518
I wasn't planning,-0.6233966,-0.5386733,-0.49989823
And there won't be,-0.09410009,-0.25188625,0.46614704
They hadn't fired,0.74824005,0.7043236,0.4117319
I wasn't going to get,-0.21730047,-0.66761917,-0.35124943
She hasn't heard,0.15752164,0.27260303,0.0017465159
I'm sure we won't have,-0.29199684,-0.59122115,-0.74870855
I think we didn't hear,-0.8553805,0.23585352,0.6591035
There aren't,0.46143532,0.47123763,0.6301709
There aren't,0.5140773,0.38473877,0.52290404
He didn't bother with,-0.13912351,-0.26990536,-0.045793172
I don't know,-0.28010565,-0.20590252,-0.28109384
Donovan hadn't expected,0.16146892,0.06502802,-0.12179902
You didn't bring,0.72579354,1.0,0.91602683
You don't seem to have,0.2519392,0.10917795,-0.09043424
And don't put,0.40738028,0.33052105,0.25047064
And of course her boss didn't want,-0.26326802,0.041979928,-0.16238266
But the Guards haven't got,-0.22377254,1.0,-0.13048157
"My mother was still at church, and we didn't have",-0.47822192,-0.018105572,-0.6061121
"Without him, I don't have",-0.025163101,0.24099924,-0.94668543
"But after all those years of failure, she didn't have",-0.80237794,-1.0,-0.062746584
I don't want to see,-0.46803486,-0.13489537,-0.38613588
I hadn't conjured up,1.0,0.48958457,1.0
I didn't hear,0.05721759,0.27000958,0.6618425
I don't have,-0.19179702,-0.15743947,-0.22227898
There aren't,0.51218796,0.3243651,0.44783708
There aren't,0.44429332,0.48144615,0.63596153
I don't think I broke,0.26653653,0.28990772,0.011731184
But I need something else and I don't need,0.3234483,-0.1395773,0.29200798
Tim didn't try to make,0.010807076,0.13617173,0.02715575
Especially when I don't wear,-0.07200032,0.21171682,-0.18291576
Tommy didn't wait to hear,0.47528687,0.76883286,-0.16136011
It didn't smell like,-0.05787721,0.45163697,-0.19313234
Just make sure that you don't shove,-0.58895266,-0.058367614,-0.032655504
But I don't want,-0.3367478,-0.10466016,-0.46965918
I won't answer,-0.34755024,-0.4788876,-0.0016288852
"The Fifth is damn near gone, and won't be getting",-0.039729953,0.12308151,0.34211853
We don't want,0.22054248,0.080635235,0.05983122
He wouldn't ask her,0.95678216,0.41986486,0.8317024
There weren't,0.6572893,0.55839664,0.730253
"My only hope is that the evening will be relatively uneventful, and that Caesar won't spring",1.0,0.44084305,0.71711725
Mac walked to the refrigerator and opened it carefully so he wouldn't compromise,0.01606716,-0.52401507,-0.20557694
I haven't got,-0.18498516,0.081041746,-0.12681681
"Unfortunately, Darryl the Rapist didn't ring",1.0,0.21755515,1.0
We haven't found,0.31707922,0.048767496,0.7282375
He doesn't have,-0.61960244,-0.41116804,-0.52372587
I didn't come to,-0.068967536,0.0097392835,-0.05558223
"He looked embarrassed when he saw me, but didn't offer",-0.13545597,-0.033074908,0.15309209
"We made it through the day, although Good didn't score",0.99907476,0.65060633,1.0
He didn't raise,0.22179689,0.3566596,-0.0041085524
"""If that has to be my last time, she panted, """"I won't have",0.54311705,-0.05087793,0.008269794
We didn't have,7.692409e-05,0.018613461,-0.07257242
I didn't know you had,-0.20235927,0.35386848,0.330162
"Well, my guess is we won't find",0.3970818,0.29620433,0.38854113
I won't make,-0.009225646,-0.052291896,-0.014474381
And there weren't,0.3002002,0.8273595,0.53980803
"It's just that I'm curious, and I don't have",-0.39593956,0.5213963,0.015569747
The arson investigators didn't seem to have,-0.31372416,0.06810917,-0.08443663
"It was sort of like camping out, only I was sitting upright and I didn't have",-0.16375618,-0.09244131,-0.27837443
"No, I hadn't seen",0.5112041,0.23378882,-0.19279107
I don't want,-0.21654817,-0.03569136,-0.16070035
There didn't seem to be,0.047948454,0.31448472,-0.18040799
I don't have,-0.19600703,-0.08558966,-0.10160037
I hadn't left,0.17670244,0.4698998,0.091271065
"In that case, I'm sure you don't need",0.006662638,-0.30546573,-0.15864575
"You could try Laughlin, Nevada, though there aren't",0.40240917,0.68464965,1.0
I went around this part twice and there weren't,0.66132593,1.0,1.0
There aren't,0.47719687,0.47205195,0.5181049
I don't need,-0.032438777,0.17124604,0.06885461
Make sure there aren't,-0.051930673,-0.23563474,-0.009718305
Maybe I'm missing something but I don't see,-0.16662502,0.3730537,-0.051178727
There aren't,0.4166559,0.47398055,0.49327597
"Francie Day Beaudine, you don't have",-0.5089522,-0.08196337,-0.64846444
My friends in London used to schedule their abortions so they wouldn't miss,0.063127406,0.16871338,0.14171651
Since I don't have,-0.09507358,-0.046029735,-0.39513493
There aren't,0.3616,0.36163917,0.6432403
There isn't,0.47920078,0.49879187,0.46237564
There aren't,0.37005687,0.43467578,0.1389682
There weren't,0.4299847,0.4256806,0.6610481
There aren't,0.11807652,0.4967628,0.47556233
"He knew every agent in the country was after him, and he wouldn't be making",-0.17639583,0.24421917,0.14729594
She'd told him there hadn't been,-0.057190236,-0.069139495,-0.20058227
He didn't want,-0.39477122,-0.29035294,-0.21437408
Luline didn't have,0.2613741,-0.06852966,0.101081975
I wouldn't lay,-0.17143592,0.1056526,0.023937948
I don't see,-1.0,-0.34316814,-0.3494605
I haven't had,0.040926147,0.15276207,0.1076022
"If the children were gone for three nights, then they wouldn't have",-0.058724664,0.89853126,0.021004474
You don't have,-0.67739123,-0.6337445,-0.71217376
There weren't,0.20081298,0.58270997,0.52378947
I don't have,-0.09417144,-0.1668396,-0.21143012
Dani had phoned to say there wasn't,1.0,1.0,1.0
Tell Penny I don't want,-0.23780529,-0.046051063,-0.331898
There weren't,0.62447494,0.5925425,0.5753614
It looked like she wasn't expecting,-0.57348144,-0.7540266,-0.72169083
No wonder they told me they didn't have,-0.08001444,0.15454358,-0.42244244
I don't have,0.22960702,-0.19346625,-0.32160568
I don't know,0.4519568,-1.0,0.07941482
"That way, we won't miss",-0.13242178,-0.11746693,-0.071391754
I don't have,-0.096332274,0.11075229,-0.30927348
I don't have,-0.31615564,-0.058258474,-0.06912525
I don't have,-0.23587404,-0.002399494,-0.2897907
He sure didn't leave,0.017069275,0.0791341,-0.23771508
I haven't found,0.25843376,0.27525124,-0.09608325
We haven't committed,0.45362422,0.55782515,0.6915733
I don't know,-0.19603638,0.9995616,-0.39749286
But Landry hadn't asked me,0.37768215,-0.066550925,0.41716003
That doesn't win you,-0.18158928,-0.107211985,0.01731886
There aren't,0.23845075,0.44092357,0.7039344
She wasn't doing herself,-0.36375555,-0.6097856,-0.43474102
«You don't have,-0.268731,-0.49842525,-1.0
That's one down: he wasn't making,0.11476606,0.1272948,0.331824
I don't have,-0.03906975,-0.087211795,-0.10183517
"Even though she has a rabbit coat, there don't seem to be",-0.63883996,0.3241504,0.23055518
He hadn't read,-0.18220149,-0.08137336,-0.27543956
"Clearly this drug is enormously exciting, but we don't want",-0.1751497,-0.026549235,-0.021447398
She wasn't wearing,-0.29167977,-0.44264996,-0.31826153
It doesn't take,-0.21063735,-0.21011996,-0.3586827
couldn't take,0.7761669,0.82199705,0.7616766
Mom sent me to a girls school one year and that's all we did; there weren't,1.0,0.69603854,1.0
They didn't seem to have,0.26935372,0.033434916,0.64322424
There aren't,0.27155712,0.37405315,0.3296403
I don't seem to have,0.3450326,-0.14832579,0.0143394815
She hadn't remembered,-0.056599263,0.35842165,-0.40573362
There hadn't been,0.1518203,0.16432561,-0.09174876
Wouldn't be,1.0,1.0,1.0
She wasn't wearing,-0.1798463,-0.341677,-0.26190928
I don't remember,0.3905459,-0.28792426,-0.26896244
If it was a secret cache there wouldn't have been,-0.5669572,-0.21694289,-0.41257447
Richard didn't see,-0.13848348,-0.2776295,-0.21525836
She didn't know if,0.04688792,0.035822798,-0.17021923
But I'm afraid I still won't have,-0.39156237,-0.16350709,-0.56017184
"You may be right, but that still doesn't do us",-0.600403,-0.08130881,-0.04645205
She glanced back over her shoulder and didn't see,-0.11517592,-0.069119155,0.2840947
Fitch looked around to make sure there weren't,0.3524834,1.0,1.0
Kahlan didn't see,0.44740164,0.9123215,1.0
There were vast areas of the Keep that weren't protected by,-0.19916289,-0.113024056,-0.119516
We don't need,0.16687182,0.20054398,0.06858417
Except there wasn't,0.9492418,0.9616949,0.35290685
"For one thing, we haven't had",0.063473634,-0.14963764,0.23910673
"For one thing, we haven't had",-0.09575129,-0.5495702,0.25125888
He doesn't know,-0.6570768,-0.008063317,-0.5980856
They said they didn't have,-0.36023152,-0.3463215,-0.22951986
We haven't heard,1.0,0.26494133,0.15216771
There weren't,0.76085144,0.5115399,0.58960915
He just won't be making,-0.4168405,-0.15348384,-0.44706205
We don't know,0.3210066,0.26218975,0.19137289
Haven't seen,-1.0,-1.0,0.093788095
Perhaps there just aren't,0.062612146,0.33258346,0.8557722
There aren't,0.4767557,0.5033358,0.091217026
Those men wouldn't win,0.6490637,0.46776244,0.4653063
"Well, there hadn't been",-0.031564865,0.25612292,0.06707152
"""Masklin, she said, """"you're a good nome and bright enough in your way, but there aren't",0.23580705,1.0,1.0
You won't win,0.7746849,1.0,1.0
They didn't have,-0.21547578,0.011611653,0.011232044
They don't have,-0.2267248,-0.022962594,-0.21765016
Can't see,0.44109136,0.34820306,-0.18819705
There weren't,0.6257351,0.67820513,0.38207886
"Come to think of it, we haven't had",0.64281744,-0.16327932,0.20724711
But I don't know,-0.3594681,-0.46508092,-1.0
They probably wouldn't have,1.0,0.22235462,0.37148604
There weren't,0.73276854,0.21148624,0.7107467
You stay one thing and you don't have,-0.30351275,-0.5725852,-0.2592008
Maybe the boy doesn't have,-0.5372033,-0.9313392,-0.7255223
She found out there weren't,0.7405523,1.0,0.84759605
At least he hasn't had,-0.5633692,-0.38458347,-0.4688929
She's probably trained in hand to hand combat so don't take,0.07532947,0.43617266,0.07717834
"The gunman told her, he wasn't taking",-0.6283357,0.005499277,0.14561725
I didn't notice,0.8073654,0.07791497,-0.08514452
"I am going to shift the heavy horse to the right, more towards the Romans, and I don't want",-0.11411922,-0.0351067,-0.3598067
Rufio didn't waste,0.5168996,1.0,1.0
I don't see,-0.692286,-0.44349784,-0.28738073
And don't show me,-0.03912369,0.3937966,0.393208
She didn't have,-0.27356157,-0.104556665,-0.3808414
You won't be needing,-0.030464357,0.10881322,0.22445495
I don't want to waste,-0.17041358,0.1496685,-0.070253015
There won't be,0.10046881,0.110793225,-0.12668082
You don't have,-0.50610036,-0.7008683,-0.6933529
You don't need,0.0029129153,0.19790079,0.09241163
I don't want,-0.20113692,-0.27838668,-0.14469327
Richard didn't have,-0.3098446,-0.24383463,-0.11600933
She didn't see,0.12046387,-0.003584235,-0.097084634
But it was odd that there weren't,0.93635607,1.0,1.0
"For all that people were willing to bless or curse the Badge, there didn't seem to be",0.08107751,-0.18421574,-0.041456223
"Come to think of it, he hadn't seen",-0.48399836,-0.12986995,-0.038970485
I didn't see,-0.18234785,0.04526924,-0.23701908
"""I didn't see",-0.0037652901,-0.05280848,0.25366426
I wouldn't want to put,0.11332937,0.33698428,-0.16187494
There aren't,0.2930384,0.4364914,0.49232402
Toby sent Dolly ahead to make sure there weren't,0.5928786,0.3638066,1.0
There aren't,0.4139131,0.44414783,0.6388282
I hadn't noticed,-0.29015598,-0.06455239,-0.036900505
"If I were you, I wouldn't make",0.9988509,1.0,0.7247892
"At the moment, though, he wouldn't have placed",0.23167408,-0.33046362,0.21582802
I don't want to risk,0.29988706,0.4805784,-0.14420232
"At the moment, I don't need",-0.0924422,0.26890022,0.26798242
"So far, we haven't spotted",-0.37016895,-0.36935714,-0.17777827
A few months ago Pirbazari wouldn't have had,-0.24862218,-0.5389178,0.08252628
Provided there weren't,0.6597079,0.46841732,0.84614664
You don't have,-0.6638266,-0.6823469,-0.3677975
There aren't,0.07997562,0.33404106,0.34389952
So don't get,1.0,0.82978314,0.06904987
"Skyler's eyes flashed something like disgust at that, and Caine knew he hadn't gained",0.6677781,0.3432226,-0.17341323
He didn't want,-0.39873967,-0.35594377,-0.46149352
Make sure there aren't,-0.3785851,-0.066820234,-0.09350705
"Sleeping or not, they weren't taking",-0.1445647,-0.045136146,-0.4923889
"True, the check hadn't picked up",-0.24343239,0.14461084,-0.58921087
Cottingham didn't try,0.07463086,-0.1189408,-0.34762165
"It meant that if she and the others were able to get out of the ship, they wouldn't have",0.28559935,0.23784201,0.45716804
"That works well enough for the bololins, and I didn't see",0.24439332,0.33230484,0.30402774
You don't have to make,0.056348853,0.18213852,-0.37074208
I would have sworn there weren't,0.5707268,1.0,1.0
And I don't want to hear,-0.29317093,-0.16885309,-0.021483503
But I don't see,-0.5500308,0.068746276,-0.55217385
And I don't see,-0.058107335,-1.0,-0.45002848
Governor Rybakov didn't show,0.86133784,1.0,1.0
And in the two weeks since Lord Kelsey-Ramos figured it out they haven't shown,-0.36170003,-0.27245313,-0.09422326
But at least there he hadn't had,-0.059720688,-0.47612253,-0.29067343
He still hadn't come up with,-0.066186294,-0.51684916,-0.55292606
I hadn't heard,-0.3974382,0.07537029,-0.34247202
He doesn't have,-0.69438446,-0.41675612,-0.36194184
You didn't get,0.78682274,1.0,0.9062681
You told me there weren't,0.6344895,0.6934151,0.94465196
He hadn't run into,-0.056402247,0.062292013,0.04759602
"No offense, but I don't want",-0.011789895,-0.24878839,-0.14485522
The Spiders say there aren't,0.046649534,0.44216067,0.5386025
There aren't,0.46672335,0.4799697,0.3621961
