sentences,lime_base,lime_contrast,lime_contrast_rnd
"The name is familiar, but I don't recall",0.00017534046,0.00019566773,0.000120732126
"Well, we don't have",-9.350147e-05,-5.5282417e-05,-0.00016005556
"She hesitated a moment before answering, and I knew that she hadn't received",9.2538074e-05,0.00017279852,8.631684e-05
"I just dropped in to tell you, Jack, that there probably won't be",1.4504042e-05,6.905199e-05,5.6825076e-05
"Except that according to his neighbour, there weren't",0.00036965834,0.00049296796,0.0005536908
"All I know is, he knows everything we know, and I don't see",0.00011935551,0.00010872948,-3.634457e-05
"Except that, as I explained earlier, there aren't",0.00028963614,0.0003175413,0.0003796095
"And I don't have, to have",-0.00011092574,-6.287601e-07,-4.1877945e-05
"I looked over the file, of course, but I have to say I didn't feel",6.0391612e-06,9.8386794e-05,-9.424796e-06
Mr Madden doesn't want,-8.8012246e-05,7.911241e-05,-3.722435e-05
You promised you wouldn't cast,4.528556e-07,-3.602635e-05,2.852059e-06
I don't want to hear,-6.0220365e-05,-7.711875e-05,-2.8725713e-05
There aren't,0.00023692753,0.0002764349,0.0004309663
"Since he'd advanced so quickly, there weren't",0.00059828773,0.0005569312,0.00060255115
‘She loves flowers but she doesn't have,-0.00021266924,-3.2749158e-05,4.524498e-05
When there aren't,-4.9423325e-05,2.3028839e-05,1.6624945e-05
But you haven't,-0.0001730466,-0.00012619431,-0.00016467331
There won't be,0.00011319826,0.00023822341,-3.637038e-05
I don't have,-9.698913e-05,1.8225594e-05,-8.149459e-05
There wouldn't be,2.8585311e-05,0.00031370422,0.000104469385
They hadn't seen,0.00015735826,0.00012270059,0.00019779024
There wouldn't be,0.00019565722,0.0002428574,0.0001460165
And I didn't send,2.3968347e-05,-3.266231e-05,7.764461e-05
But you don't get to ask,-0.00010713913,-0.00010901557,-8.779029e-05
I don't want,-2.0223659e-05,-8.6888416e-05,-0.0001419705
She doesn't ask,0.0003534853,0.00033492976,0.00031499867
"Because it's such a wreck, I don't have",-3.1501397e-05,6.234601e-05,9.3277245e-05
The doc doesn't have,-0.0001441344,-2.0490244e-05,-0.00013265494
"Mr. Nix, I don't find",-2.539868e-05,8.526398e-05,0.000103664
But I haven't heard,-0.00010553554,-0.00014108961,-6.8968875e-05
Perhaps the Quippers really didn't leave,0.00011111172,0.00013894422,8.468038e-05
She was fairly sure she hadn't heard,-1.3737937e-05,-3.881066e-05,-5.6769795e-06
"There was no harm in looking, as long as she didn't open",2.604527e-05,7.673062e-06,-1.4183317e-05
"I've been wary and alert, but there haven't been",-5.4417178e-05,-5.8460166e-05,-4.1906173e-05
I don't have,-0.00019269218,3.7063925e-05,-0.00010834649
He didn't mention,3.9589253e-05,7.1531154e-05,-8.615915e-05
"«Look, I don't know of",-5.7651203e-05,-4.627825e-05,-9.986946e-05
They don't have,-0.00015639384,-0.00027683208,3.6177953e-06
I didn't need,0.00021032657,-2.7775322e-05,1.0941739e-06
Eric Dragomir hadn't had,0.00015391414,0.0001103951,7.5654636e-05
"Her clothes would've passed at a business meeting, and she hadn't been in",-7.132437e-05,-1.5404945e-05,4.6356283e-05
The long dress didn't do me,-3.2860014e-06,0.00011032358,0.00010825463
Andrea hadn't had,9.745415e-05,0.00031167245,0.00021443385
His spiky white-blond hair wasn't doing him,-1.03130005e-05,-5.0981384e-05,0.0001245623
I don't have,5.5116507e-05,-4.389723e-05,-0.00013735615
I wasn't aware you had,4.2663887e-05,-1.3712982e-05,-1.6746926e-05
I'm very happy to see you didn't suffer,0.00022531819,0.00019153468,0.000107768516
You won't start,0.00023821298,0.00021376187,0.00022967077
I don't have,-0.00016645399,-3.9707593e-05,-0.00013390904
I don't want,-0.00034159343,-0.00029356047,-0.00028658926
If the police had been here they hadn't left,-2.9986191e-05,6.55302e-05,7.406229e-05
I didn't feel,9.337797e-05,0.00027315994,0.000119945274
I don't have,-0.00010664293,1.9812223e-05,6.0965034e-05
Parthet didn't give,-7.8879944e-05,0.00026019273,-1.4062046e-05
But we'll probably have a lot of people who don't have,-2.9071009e-05,-2.6075042e-05,-0.0001295349
"Riding through the National Forest, we didn't see",-1.9881768e-06,2.5222496e-05,-1.4738278e-05
I haven't seen,-0.00014639,-5.0178e-05,-0.00011366501
At least we didn't run into,-0.000114843184,3.4880697e-05,-0.00014403104
Sunset was near and there weren't,0.0002464166,0.0002586739,0.00032549922
I'm afraid there wouldn't be,-7.076152e-05,-2.805375e-05,-2.2662045e-05
I won't be walking on,7.807743e-06,-9.296648e-05,-4.9520284e-05
"""Nik, like Bog's mate, didn't waste",0.00011434996,0.0003128054,0.00021227871
We kept moving and truthfully I was surprised when we didn't come across,-1.515355e-05,-2.274165e-05,-4.16002e-05
For a split second I forgot that I didn't have,1.6962986e-05,-2.6176276e-05,2.5697565e-05
"""So you see, Mr. Cord, he said, """"you don't have to make",5.4178356e-05,0.00011674098,0.00012503966
But there aren't,4.0840874e-05,0.00011790084,0.00011014182
He didn't want to take,-0.00010045973,-4.7902577e-06,-3.490498e-05
I don't want,-9.6080905e-05,-0.00017546733,-0.00029912716
There wouldn't be,0.00022303492,0.00026437172,0.00020336034
"When I came out, I picked up the phone and told the operator I didn't want",-2.4633482e-05,-8.6577944e-05,-6.6802895e-06
I hadn't had,0.0002724324,0.00015886662,-0.00011868392
The crystals were one of the oddest things about it and I didn't have,-0.00012306494,-0.00023481765,-2.624933e-05
There hadn't been,-3.921049e-05,7.1791146e-05,2.7279337e-05
They wanted to know what was happening but I didn't have,-6.96159e-05,-5.6372955e-06,-6.792939e-05
She didn't have,8.513921e-05,-3.0617073e-05,-9.6724914e-05
"But you were so conned you wouldn't listen, thank",-3.6441583e-05,-0.00017682184,-0.00018766639
All I knew was that it got so cold in its winter that it didn't have,-0.0004757214,-0.00014742429,-0.00022728459
And don't get,8.027228e-06,0.00018948881,0.00014341505
"All that we could do, too-I didn't have",-1.9586238e-05,-0.0001142252,1.2697652e-05
"The Waterburies just act like a gear system, although there aren't",0.0001393903,0.00034013897,0.00011954922
"Well, he didn't have",-0.00031534908,-0.00021117342,-0.00020600203
But I don't see,-9.3083574e-05,-4.3642453e-05,-0.00017648994
I don't have,7.5526223e-06,-6.8395166e-05,-6.6942106e-05
I ought to warn you diat there won't be,-0.00014420995,2.6455486e-05,-7.305258e-05
There haven't been,-0.0001953246,-0.000338789,-4.7826234e-05
There aren't,0.0025577545,0.00028747163,0.00030984983
Aren't,-9.721284e-05,-9.713481e-05,-6.377245e-05
"But I just held him and let him wait, so that I wouldn't miss",5.1940406e-05,0.00011538534,0.0001121938
"Other than, possibly to lie on his grass rug - he didn't have",-9.984683e-05,-0.00014791847,-8.53776e-05
You won't find,0.00023312347,0.00020729983,0.0002209835
We won't look at,8.7428416e-05,-1.0879863e-06,-4.3412292e-05
«I don't recall,8.836883e-05,0.000111904104,0.00014780105
"Mister Secretary, or you won't have",-4.2091742e-05,-2.450659e-05,-0.00015867408
"""But we don't have",-2.849847e-07,-0.00021288334,7.420918e-05
There weren't,0.00032098664,0.00029628168,0.00057284994
I don't see,-7.489806e-05,-8.635611e-05,-9.396013e-05
There won't be,-2.9342087e-05,0.00012589573,8.01012e-05
There won't be,7.405302e-05,4.3267588e-05,4.9109214e-05
"When you introduced these dons to Massha and Badaxe, their names didn't ring",0.00019937893,0.00025614817,0.00024987312
"I'm a busy man, and I don't hear",0.00016899516,0.00025517077,0.000171489
I don't have,-0.00010483167,0.00011819127,-5.1576408e-05
I thought one of the big sales points of the Bazaar was that there weren't,0.00017093324,0.00035828157,0.00037981692
You don't have,-0.0009215438,-0.0011388371,-0.0011290167
I don't have,-0.00017121847,-6.788426e-05,-8.233231e-05
"The Djin had just verbalized my worst fears, ones I didn't have",8.325554e-05,-0.00010075779,2.028338e-05
We won't be bringing,-8.715795e-05,-7.5561125e-05,-8.660481e-06
What I didn't get was,-6.2659194e-05,0.00015216181,-0.00010832213
"He comes in the door, we slam it shut behind him, and you don't ask",0.00014686235,0.00020994153,4.2656902e-05
When you introduced these dons to Massha and Badaxe their names didn't ring,0.00018040917,0.00034009182,0.0002543372
points of the Bazaar was that there weren't,0.0004957251,0.00038105,0.00041175092
I haven't noticed,2.6125463e-05,6.7609195e-05,-8.494109e-05
She entered the final search parameters and checked to make sure she hadn't made,2.3001361e-05,4.6831556e-05,-6.633159e-05
"What I think that means is, there aren't",0.00017528501,0.00030229817,0.00042187984
There aren't,0.0003060326,0.00024370746,0.00020783022
And don't stray into,0.00035826437,0.00018832265,9.3703944e-05
I didn't know you had,0.00010058517,6.698258e-05,1.83286e-05
It was easy to have a lot of wine when you didn't have,-4.5205466e-05,-3.763159e-05,8.192526e-06
But I don't have,-0.00019102273,-0.000102447026,-0.00011683677
The Port Magellan Power Authority hadn't strung,0.00014154977,8.94758e-05,0.00037430666
"Molly had seen Jason's charts, but I hadn't made",0.00017530017,0.00011383098,8.706279e-05
"And that was possible, although Brian hadn't made",0.00010699436,0.0002665214,0.00015966213
"It was all ridiculous, of course, because Hartnett hadn't sold",6.805011e-05,5.8365753e-05,0.00011269003
"He lifted the papers around the computer and keyboard, but he didn't see",-2.8812792e-06,2.7386295e-05,0.00010862484
I don't think he has,-7.07187e-05,-1.9514177e-05,-2.9293355e-05
I didn't see,-5.1289266e-05,6.401571e-05,7.0199814e-05
"There were four metal chairs scattered around the table, but there weren't",0.00037721914,0.00039824576,0.00048176467
But the mafia doesn't have,-0.00016876333,-4.7592446e-05,-0.00022707786
There weren't,0.00043266837,0.0004837768,0.0005869428
"No, sir, I don't show",4.4134213e-05,5.1830124e-05,0.0002025331
"No, Ellen doesn't have",5.7844096e-05,-0.00026173238,-0.00019975426
There aren't,0.00031105336,0.00022830814,0.00040651334
There aren't,0.0001700641,0.00026015763,0.0003709793
There aren't,0.00032188196,0.00016482582,0.00037947856
Nobody was murdered and I didn't stumble over,5.5430923e-05,7.003853e-05,6.3808635e-05
He didn't have,-3.978517e-05,-0.00028322963,-0.00024958618
Jane doesn't need,-0.00027576977,-6.972977e-05,-9.814031e-05
Meyer wasn't making,0.00012847083,6.85279e-05,0.00013838033
"Actually, I don't have",-5.0494447e-05,-0.00012093302,-9.686064e-05
I didn't make,3.993365e-05,0.00019510296,0.00013520353
We don't have,-2.3066445e-05,9.457969e-05,0.00015269779
It hasn't,-3.3413526e-05,-2.7973087e-05,-1.2857127e-05
I don't have,-9.674467e-05,-3.935156e-05,-0.00016916035
You don't have,-0.0011663078,-0.0009956111,-0.0011267359
We don't know if,-1.2021378e-05,6.353001e-06,7.405556e-05
But there aren't,-0.00020797302,0.00025803922,-2.0075586e-05
"Honestly, if you keep making me spell things out like this, then I won't have",-0.00023825892,-9.0073e-05,1.9375639e-05
Light send that there weren't,0.00040278258,0.0002695289,0.00033794664
"Of course, she hadn't made",4.9242768e-05,3.25514e-05,6.67652e-05
"So far as she knew, since his raising, Beslan hadn't made",5.827844e-05,-1.7663907e-06,6.9970265e-05
There hadn't been,-4.70007e-06,5.787461e-05,-1.9735482e-05
There weren't,0.0005191015,0.00040483807,0.0006966144
I wasn't going to get,-0.000121831195,-0.00015699891,-0.00019186176
I didn't know they had,-7.864821e-05,-6.413204e-05,-1.684259e-05
I wasn't going to get,-6.542634e-05,-8.212765e-05,-0.00021825684
He doesn't need,-0.00039596693,-0.00054206327,-0.00057189306
There won't be,5.090002e-05,0.00016291351,9.9668934e-05
We academicians never take a direct route because it doesn't leave us,-4.8834445e-05,1.0791028e-05,-7.418048e-05
I don't see,-6.6454913e-06,-0.00015064098,-0.0002307398
I won't come to,-0.000113762115,-3.885663e-05,-0.00023461561
Poincare didn't offer,0.0002213713,0.00019094185,0.0002607837
There weren't,0.0004011826,0.00041382108,0.0004894594
But I didn't have,-0.00019611053,-0.0001374811,-0.00019325461
"Sam Verner was nervous himself, and he didn't have",-9.054295e-05,-0.00010629068,-0.0002141064
There aren't,0.00014134124,0.00039049145,0.0002914793
I don't see,-7.893634e-05,-3.4536002e-05,8.9969035e-06
There aren't,0.00041833147,0.00029249425,0.00040766783
Old Pete didn't read,0.00018711657,0.00025154656,0.00033747678
"Mr. Kingston had a lot at stake, and he wasn't going to take",-1.9045569e-06,-2.821421e-05,-3.9907463e-05
"If you flub your lines, there won't be",-6.559692e-05,6.0115875e-05,-0.00016143323
She didn't want,-0.00054474483,-0.00032975664,-0.00040592108
"We let those things keep feeding, we won't have",-3.880025e-05,-7.446039e-05,-2.289152e-05
I haven't,-0.000238223,0.0002303198,0.00015462739
Can't have,0.0002834797,5.8863607e-05,8.019805e-05
"""No, said Rajcik, """"as long as we don't pin",-1.7668415e-05,0.00012355165,1.9994326e-05
I don't have,-6.572155e-06,2.0231337e-06,-5.1141426e-05
Haven't you,0.00024876074,0.00022070884,0.00029555982
"She was real slim and pale, as if she was anemic; and she didn't have",-0.00014145138,-3.196422e-05,-2.0270643e-05
Then she wouldn't have to make,-0.00020951536,5.744576e-05,-9.099467e-06
And the first thing he noticed was she hadn't worn,0.00018993753,-1.6509925e-05,-5.048021e-07
And he almost blew his wad when he saw she wasn't wearing,6.6576e-05,-8.545281e-05,-4.5266286e-05
She wasn't wearing,-7.4433876e-05,-0.00013219248,-8.790927e-05
Clark didn't have,3.835384e-05,3.243227e-05,8.295242e-05
The look on his face when he saw she wasn't wearing,-1.1551194e-05,-6.653987e-05,-7.3216856e-05
They didn't have,-0.00020138698,-3.3082826e-05,5.131716e-05
She didn't have,-0.00010434526,-7.194892e-05,-0.00019754207
I'd swear he doesn't have,-0.0003746017,-0.000270274,-0.0002597999
It doesn't leave,8.516532e-05,-0.00012226489,-5.909635e-05
Karen wasn't under,-0.000111459616,-0.00014434222,-0.000112558104
"Shit, you don't have",-0.00035767947,-0.00049344794,-0.0003536837
She hadn't put on,1.9660203e-05,3.1469986e-05,0.00011487425
You don't have,-0.00088742987,-0.0010336639,-0.001087607
Her every move had added to her own excitement and she hadn't heard,0.00017057941,1.7452421e-05,0.000120587465
It didn't take,0.00014699782,7.15381e-05,0.00031041668
"After all, she didn't have",-0.00042169695,-0.00026090167,-0.00016683263
She didn't go into,3.684876e-05,1.2511231e-05,-6.533897e-05
I don't want,-8.716438e-05,-0.00017687357,-0.00041362242
"As for Billy, I haven't had",8.299695e-05,6.678876e-05,0.00016971173
What I'm saying is that the Texas Cherokee in particular didn't want,2.4643012e-05,4.71326e-05,1.650846e-05
He didn't want,-0.00044192665,-0.00051320554,-0.0002759869
He doesn't give,7.0420915e-06,8.6578875e-05,0.00012180279
Didn't want to hear,-6.135297e-05,-2.938509e-05,-0.00014110132
You don't have,-0.00095780985,-0.00017924822,-0.0009433102
"Buffalo, New York, but they have centers all over, and they don't take",9.175371e-05,0.00013884615,0.0001339912
And don't get,-2.0279287e-05,0.00013057557,0.00015622482
We don't have,9.3386916e-05,6.7235524e-06,9.8854325e-05
"It was barely light outside, and there weren't",0.00045053056,0.00031992228,0.0004913999
It's been a long day and I don't have,-0.00024332089,-1.1057513e-05,-4.4151115e-05
I don't want,-0.00034586646,-0.00026905973,-6.203209e-05
There aren't,0.00023112143,0.00037340782,0.00045297574
But they didn't ask,9.6345175e-05,8.3764266e-05,1.3678487e-05
He didn't have,-0.00031714755,-0.00018610261,-0.0004026809
There aren't,0.00031286944,0.0003611059,0.00032495335
There weren't,0.00042840862,0.00047943764,0.00024223141
And he said that he didn't have,-0.00014954619,-7.6794386e-05,-0.00014845909
"""Trying to fix the unfixable, I said: """"There aren't",0.0006854406,0.00037089235,0.00045558097
"There's no narrowing, but I don't see",-3.1301646e-05,0.00014653301,0.0001312721
Even though I haven't gotten,-9.025773e-05,-0.000114417635,-0.00015275094
He certainly hasn't violated,-2.7572296e-05,-0.00011614748,-4.8727296e-05
I especially don't want,-0.00028396014,-0.0002597287,-0.00025946525
He said he didn't see,-0.00011833839,-0.000111074216,-0.00013798289
The problem is that there haven't been,-5.3960615e-05,-8.206867e-05,-8.04323e-05
I don't have,-8.0453465e-05,-4.041961e-05,-0.00010682708
This suggests they didn't get,0.00016223174,5.971617e-05,0.00011127815
They had been there when Marsha and Kim arrived but hadn't made,-3.993587e-05,2.1899697e-05,5.979614e-05
The trapper didn't give me,6.809506e-05,0.00020988738,8.256101e-05
"""We wouldn't be doing her",-7.297509e-05,6.5401226e-05,-0.000112489106
I haven't seen,4.457778e-07,-0.00014547237,-4.400525e-05
"Why it was just a marvelous story, Randy, she lied, hoping against hope he wouldn't ask her",-1.5711848e-05,0.00010552211,0.00013490737
He didn't want,-0.000830146,-0.00051578134,-0.00071265316
But I've a feeling that being safe won't get,0.00014240167,1.8775474e-05,0.00012455283
I haven't,-0.0003071986,0.00016268331,-0.00048464444
"It goes back to vaudeville, when they didn't have",5.1567986e-06,-9.860184e-05,-1.311796e-05
I didn't want,-0.0008072146,-0.00093399297,-0.00078984385
I don't want to make,2.5516958e-05,4.691256e-05,-3.439741e-05
It was only when they were out of Eden that Adam noticed that Eve didn't have,3.329324e-05,-0.00019849496,-6.291112e-05
«I don't see,1.9708319e-05,6.343481e-05,4.9996153e-05
Because there weren't,0.00038495945,0.00031712672,0.00019515032
He doesn't ring,4.5658217e-05,0.0002756185,0.00012895126
Not when I don't have,-8.6763874e-05,-8.5378066e-05,-3.8755126e-05
"And it's his own Dralm-damned fault, so don't waste",9.8954595e-05,0.00014079436,4.4351797e-05
If you don't have,-2.0602298e-05,-2.8762117e-05,-9.427636e-05
He hadn't been wearing,0.00012686994,-3.5510886e-05,1.6234077e-05
Rocky hadn't had,9.352836e-05,0.00026003242,0.00019716364
There aren't,-0.005882263,0.00012272462,0.00033122627
There haven't been,-9.21727e-05,-4.5386914e-05,-0.00012296144
We don't trip over,0.00026746883,0.00015329538,0.00020246401
I haven't hung,-0.00012877572,1.6589453e-05,6.375744e-05
But I haven't got,-0.00014119904,-0.00011436996,-0.00017962862
And it hadn't shown,-5.9541166e-05,1.4288083e-05,-7.961101e-05
"When he'd asked her to dance she'd refused, saying she didn't know",2.781277e-05,0.00022751317,0.00013553836
He was in his mid-forties with dark hair that didn't show,4.916734e-05,7.65525e-06,3.7439615e-05
It doesn't have,-0.0013794331,-0.0011936517,-0.0014717682
You know I don't have,-0.0002517103,-0.0001869137,-0.000110886525
And I don't want,-0.0002582759,-0.0004538522,-0.000293229
He didn't need,6.506214e-05,-0.00012123443,-0.0002829773
Justin didn't have,4.389096e-05,-2.5185176e-05,-3.7299204e-05
We weren't having,0.00011815269,0.00016906427,0.00016576567
I don't have,-0.00012735324,-9.408199e-05,-6.35397e-05
Gemma wouldn't leave,0.00025988207,0.00022406282,0.00011983304
"I always thought he must be gay, though he didn't give",-0.00014679715,-1.3508049e-05,0.000111179106
Too bad there aren't,-6.213207e-05,0.00015137705,0.00016208908
He tried standing on his head like the clowns and asked why the ringmaster didn't do,-4.978232e-06,5.8142545e-05,8.420611e-05
There aren't,0.00041284112,0.00031334627,0.0002372809
Nohar didn't see,0.00020317547,0.00013895635,0.00013579667
Her father wouldn't hear,0.0001754081,0.000140477,0.0002500062
"Just looking at Davy lying there, Lionel could see that there weren't",0.00041275477,0.0004637969,0.00046018045
"And with luck, she won't have put in",-0.000102973994,0.00011645228,3.8063015e-05
There aren't,0.0002726633,0.00045012403,0.0001872254
There haven't been,-0.00016953991,-0.00021263621,-0.00010473213
"Then the night sounds slowly began to return, which meant that there weren't",0.00031093607,0.000543982,0.00045793364
There weren't,0.00048532555,0.00056986994,0.00036346342
"Like her, the sailing master didn't have",-8.971727e-05,0.00017975247,3.833417e-05
Apparently they don't have,-0.00015891899,-5.2430332e-05,-0.00019276877
I didn't get,0.00014354737,9.383878e-05,1.3317111e-05
They don't have,-1.9847002e-05,-3.5614026e-05,-0.0001283566
There're aren't,0.00014141508,0.00015810112,0.00015149538
We don't have,-5.3029682e-05,-8.990003e-06,-4.206539e-05
"Because if everyone felt the way he does, there wouldn't be",-0.00012693921,-5.593793e-05,-4.63687e-05
There aren't,0.00017324463,0.00023683254,0.0003171663
I don't know,-3.4569493e-06,-3.3865996e-05,-0.0001326273
"Unfortunately, meeting him hadn't dispelled",1.5765181e-05,-4.0714156e-05,5.107545e-05
She hasn't got,-5.8763217e-05,-2.4140643e-05,-0.00012557808
You didn't wear,0.0004509365,0.00026437372,0.00038994232
We don't have,3.3133467e-05,4.313795e-05,1.773236e-05
"He saw Alec's bare white bony ankles and said, 'You haven't got",2.0594169e-05,5.3225907e-05,-0.00011827956
So you wouldn't get,2.6467855e-05,0.00018816045,6.936981e-05
The nice thing about a firing squad is that there aren't,0.00013217093,0.0002960451,0.00024301582
We don't have,4.7118712e-05,0.00013990804,1.3567211e-05
I didn't want,-0.0005194306,-0.00037541846,-0.0006901508
We didn't meet,0.00035596988,0.0002744904,0.0003645031
I just don't want to make,-4.591896e-06,3.2494554e-06,-4.8419787e-07
There weren't,0.0040340424,0.0004929358,0.000531807
If we don't see,-5.3306074e-05,-7.1024195e-05,-1.7517526e-05
But he didn't have,-0.00028969528,-0.00017842042,-0.00031549972
I don't have,-0.00011098338,-9.303665e-06,-0.00012600844
They won't let me have,7.5385906e-06,-6.921531e-06,-1.814682e-05
There aren't,0.00032316468,0.00016077608,0.0003487058
He hadn't noticed,-0.00016398117,-7.311318e-05,-9.7933094e-05
I finally went out with that poodle woman but I don't think,6.4664375e-05,0.00012625306,0.00014902069
The money is for you and you don't have to tell,2.5907415e-05,2.8643874e-05,8.682342e-05
There aren't going to be,-0.00023374474,-2.1667685e-05,-0.00013975473
I don't see,-5.383047e-07,-0.00026815652,-0.00011890265
I thought Hans and Franz are going to testify that maybe there weren't,0.00028391051,0.00034962533,0.0003429178
"No, I wouldn't have offered",4.0898718e-05,5.8971757e-05,-1.77762e-05
Because there weren't,0.0004894071,0.00041433607,0.00042116997
I don't want,-0.0002416297,-0.00021484485,-0.00011613127
I don't have,7.0389256e-06,-0.00013453398,-0.00011488182
"Sonny, I don't have",-9.361948e-05,-0.00016397717,-0.000107958054
Lubitsch takes a long time to make sure there aren't,0.00025637558,0.00025073386,0.0002851764
"Oh yeah, TJ encouraged me as I slid her shorts down, finding she wasn't wearing",0.00015890188,4.1313702e-05,0.00010724476
He didn't tell me,1.8421313e-05,-1.7895833e-05,4.1855703e-05
Something had happened that doesn't have,-0.0005311282,-0.00044970136,-0.00057717884
Something that doesn't have,-0.0010071405,-0.0014135616,-0.0013344964
I didn't make,0.00012154872,0.0001658776,5.3154123e-05
I didn't need,-9.313824e-05,0.00010348889,-0.00016885344
"There were no signs at all, and when I took another look through the Twilight I didn't find",0.00010773057,6.6722234e-05,0.00016423239
The street it was on didn't appear on,-2.1411863e-05,-9.47771e-05,-6.0959486e-05
There aren't,0.0003303225,0.00035455823,0.00035806326
What's good is that we don't have,-0.00015780143,-0.0001746594,-0.00013131145
You weren't carrying,6.999653e-05,0.00018258549,0.00020912552
"I'm horny and, no, I didn't get",0.00018397204,0.00016574116,0.00017164154
I don't see,-0.00026082608,-9.729042e-05,-0.00027700016
Jan didn't feel,0.0006187728,0.000415845,0.00024950496
"Now that she thought about it, she realized he hadn't been wearing",4.8377427e-05,-8.2961174e-05,0.000108717824
He doesn't have,-0.000335955,-0.0002811783,-0.0003462008
He just didn't know,-7.09265e-05,7.374623e-06,5.2666222e-05
"One, they don't have",-0.000111706555,-0.0001484491,-0.0002939608
"Diverting her gaze to the doors, she didn't speak or make",0.00011034415,0.0002451691,0.000102469945
"Not to mention, when there aren't",0.00043911295,0.00040913263,0.00042478828
"Sin braced himself for the coming fight, but strangely, Kessar didn't make",4.2759348e-06,0.00032738526,0.00015850551
But don't get,0.00017161282,7.445252e-05,0.00019968927
"It'll have everything you need, and there won't be",-1.23903155e-05,-0.00010840036,-4.8642978e-05
"Because of that, there weren't",0.0003164789,0.00046738816,0.00049064244
"Hopefully, War didn't have",-0.0002971962,-0.00013012497,-0.00013003137
He didn't have,-0.00037168222,-0.00019324012,-0.00028696377
He hadn't had,4.664524e-05,3.5977406e-05,4.832088e-05
I won't hear,-7.124988e-05,2.0938038e-05,-8.966797e-05
She doesn't have,-0.00028493104,-0.000164333,-0.0002615389
He didn't want,-0.0005631143,-0.00050868676,-0.00030354064
The kid didn't need to get,-0.00018302025,-8.107081e-05,-5.430649e-06
I didn't know,0.0001546917,0.0001018627,-2.8010323e-05
"I let him stay, he doesn't do",3.939995e-05,0.00012373738,4.7905254e-05
He certainly didn't have,-0.0002443066,-0.00030196153,-0.00026637554
"Sorry, we didn't fill",-2.6401132e-05,3.9376348e-05,3.123138e-05
There aren't,0.00028227924,0.0002911929,0.00021143416
But I didn't have,-0.00017057399,-0.00014235942,-0.000117670395
"Unlike Henry, I don't claim",-0.0003626387,-0.00035650012,-0.00024840995
You don't have,-0.0010102761,-0.00089925027,-0.0012742821
I don't have,-0.00019715124,-3.7515256e-05,-5.809404e-06
"And this time, there won't be",-2.705929e-05,8.276463e-05,2.0940568e-05
Jack didn't have,8.692803e-05,9.670369e-05,2.311164e-06
I won't be making,9.4704965e-06,-5.821245e-05,-2.5668778e-05
The name Jason Khan doesn't ring,8.1630315e-05,8.596092e-05,4.797073e-05
She didn't have,7.685801e-05,0.000252657,-0.00021614018
We hadn't left,0.00025683502,0.0003202296,0.00034777488
Pity they don't have,-0.00012333039,-0.00030644855,-0.0003077059
There aren't,0.000114846145,9.746477e-05,0.00016406178
I don't recall,4.97088e-06,-0.00012063788,7.96812e-05
There aren't,0.00010769054,0.00030184476,0.0003897732
There aren't likely to be,-0.00029542856,-0.00021296926,-0.00037950007
"Besides, the Alexandrian priesthoods are a nice little earner and there aren't",0.00030301837,0.00035713264,0.000386914
I don't have,-0.0001525571,-4.4329183e-05,-0.00016987578
But you haven't got,-0.00018985991,-0.00012435678,-0.00025881553
I hear another shot and realise he won't be answering,4.4509456e-05,-7.90715e-05,7.688568e-05
There aren't,0.00024128593,0.00013144898,0.0002976898
So just … don't make,0.00013889559,9.511784e-05,7.467216e-05
They don't usually have,5.6490906e-05,2.5568615e-05,4.202189e-05
You didn't have,-0.00036358318,-0.00011514318,-0.00016317461
Anne caught a glimpse of blonde fur… so she hadn't,0.0004767697,0.00052268355,0.00062260684
Anne wasn't wearing,4.6386525e-05,5.3291653e-05,0.00013393759
"She kept her eyes glued to the streets from then on, but didn't see",3.835772e-05,0.000101613135,0.0001485518
I don't need,-0.00018780665,-5.9133645e-06,-2.9795376e-05
And there wasn't,-2.3412635e-05,0.0001993876,0.00016880546
Please tell me there weren't,0.00021410733,0.00022662943,0.0003277354
"""Hope you don't have",-3.501028e-05,-0.00034275767,-0.00035459967
You won't get,0.00016091186,0.00014667456,0.00011191219
I just won't have,-0.00020953218,-4.495199e-05,-0.00013450932
I don't want,-0.00012600643,3.6806805e-06,-0.0001603692
He didn't want to leave,-2.5110257e-06,8.863397e-06,4.0318739e-07
I don't want,-0.00045229527,-2.7428787e-05,-0.00023128162
"I read an article about Nirvana on one visit, and it didn't have",-0.00033630733,-0.00016170926,-3.6168505e-05
It didn't give me,-5.2859046e-05,2.6693926e-05,-9.627203e-05
"Oh, but there aren't",0.00031124777,0.00026382506,0.00020622741
You didn't bring,0.00029388093,0.0002231489,0.0002775413
I wouldn't want,-6.442665e-05,0.00015855429,-3.5319114e-05
I didn't know,0.000101603204,0.000113142974,9.9217024e-05
There weren't,0.00049659424,0.00032529546,0.00043083512
I didn't have,-0.0001523755,-0.00014004219,-0.00012945525
I wasn't planning,-0.0006691041,-0.00053624046,-0.000901942
And there won't be,3.407089e-05,1.42234e-05,7.330673e-05
They hadn't fired,0.0002872242,0.00035561767,0.00017873815
I wasn't going to get,-0.000116865565,-9.4158575e-05,-8.439156e-05
She hasn't heard,-0.00019170226,-6.626066e-05,-0.0001732462
I'm sure we won't have,-8.596584e-05,-0.00025663254,-0.00011703598
I think we didn't hear,-3.1898962e-06,0.0001239028,-5.5904966e-05
